ts_receiver	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z
1734599337.1800013	-0.988	0.05	0.206	4.9	-0.35	0.0
1734599337.2300012	-0.9969486245359908	0.07113261633130939	0.2141326163313094	-3.0235482887249163	-0.06356028716384854	-0.4450059992194662
1734599337.2800012	-0.988215183963064	0.07184598663588661	0.21318459866358866	-2.7622667257922173	0.13785902903673175	-0.7462971580608558
1734599337.3300014	-0.9936855633665045	0.07640463613875376	0.21364046361387537	-3.8791358539946703	-0.21315698268403926	-1.0334920767414868
1734599337.3800013	-0.9994975456366454	0.04706564571601345	0.17628895876639328	2.2666686269322347	-1.3225276541063533	-1.54
1734599337.4300013	-0.9971197324161911	0.05684110006676997	0.18712121899290726	1.7303396449853232	-1.6184332993184425	-1.54
1734599337.4800012	-0.9947419191957368	0.0666165544175265	0.19795347921942125	1.194010663038411	-1.9143389445305319	-1.54
1734599337.5300012	-0.9923641059752825	0.07639200876828302	0.20878573944593523	0.6576816810914996	-2.210244589742621	-1.54
1734599337.5800014	-0.9964226275957588	0.03033941393638294	0.21732117212723415	-0.5724676880314996	-4.0491678634062405	-1.1041606829687962
1734599337.6300013	-1.000451904005495	0.06964428798351437	0.21598081827158375	-0.6495091229124625	-4.0761523204396175	1.4080761602198084
1734599337.6800013	-0.996744639262995	0.08076608221101517	0.22551378475229872	1.315341190612681	-3.7795711410395954	1.2597855705197976
1734599337.7300012	-0.9976511565402734	0.0457325559072405	0.21462791054841518	4.500348305923239	-4.009534696208203	1.196511565402734
1734599337.7800012	-0.995	0.040745674746196385	0.2297975777918398	-2.3834515640905662	-5.53	3.3078027677662534
1734599337.8300014	-1.0034417370278266	0.0468139831133216	0.23444194933996482	5.031843183895733	-4.439305090576682	4.234184318389573
1734599337.8800013	-1.0092597263920149	0.03165790233878067	0.23132036481064686	3.816042485566098	-4.22939361581368	4.664851073490557
1734599337.9300013	-1.0070852215037556	0.022548867097746696	0.2333659113984978	1.7281619863139084	-4.251227595789692	4.9512275957896925
