ts_receiver,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,EMG
1734600905.1148167,-0.990,0.126,0.227,-0.910,-2.940,-3.780,68.000
1734600905.115889,-0.982,0.134,0.228,-1.330,-2.730,-3.780,72.000
1734600905.2323182,-0.984,0.126,0.230,-3.430,-2.170,-3.710,68.000
1734600905.2338574,-0.989,0.117,0.236,-0.490,-3.570,-3.850,55.000
1734600905.235862,-0.987,0.119,0.235,-2.030,-3.430,-3.570,63.000
1734600905.2369106,-0.992,0.123,0.234,-2.660,-3.360,-3.640,70.000
1734600905.4125154,-0.987,0.114,0.242,-3.640,-3.080,-3.570,69.000
1734600905.414588,-0.986,0.119,0.246,-2.800,-2.380,-4.410,59.000
1734600905.4729428,-0.987,0.120,0.242,-2.520,-2.380,-4.690,66.000
1734600905.4739363,-0.988,0.109,0.238,-2.380,-2.240,-4.760,71.000
1734600905.4749942,-0.984,0.102,0.235,-4.830,-2.100,-4.550,68.000
1734600905.4771397,-0.993,0.099,0.233,-5.950,-3.290,-5.250,55.000
1734600905.7107563,-0.990,0.091,0.240,-5.600,-3.290,-5.390,65.000
1734600905.8919806,-0.988,0.082,0.243,-6.790,-3.360,-5.320,62.000
1734600905.8954163,-0.991,0.082,0.242,-5.810,-3.500,-5.320,65.000
1734600905.8954163,-0.983,0.075,0.249,-5.040,-3.780,-5.320,72.000
1734600905.8968935,-0.993,0.077,0.250,-5.740,-3.570,-5.460,69.000
1734600905.9520996,-0.997,0.074,0.246,0.490,-7.630,-4.900,63.000
1734600905.9531624,-0.980,0.039,0.284,-5.600,-1.400,-2.170,55.000
1734600905.9551055,-0.982,0.051,0.282,-4.550,-1.400,-2.240,62.000
1734600906.191171,-0.985,0.049,0.271,-0.490,-1.330,-2.800,70.000
1734600906.1932914,-0.974,0.028,0.267,0.700,-1.750,-3.220,67.000
1734600906.252178,-0.977,0.027,0.267,0.070,-2.100,-2.940,70.000
1734600906.311511,-0.998,0.028,0.282,1.960,-2.100,-2.240,72.000
1734600906.312514,-0.990,0.033,0.277,-1.190,-2.030,-1.330,71.000
1734600906.4316611,-0.951,0.056,0.400,25.130,-24.990,4.340,55.000
1734600906.4325979,-0.967,0.044,0.408,13.650,-28.980,7.700,69.000
1734600906.4345982,-0.936,0.103,0.380,23.450,-34.160,5.040,67.000
1734600906.4365976,-0.915,0.060,0.411,38.430,-39.900,2.800,60.000
1734600906.911167,-0.930,0.023,0.429,31.500,-38.150,4.620,66.000
1734600906.912175,-0.957,0.070,0.447,1.820,-27.580,10.780,56.000
1734600907.391329,-0.953,0.074,0.455,-3.500,-25.760,11.410,63.000
1734600907.392334,-0.958,0.088,0.456,-11.410,-22.680,13.580,70.000
1734600907.3943558,-0.953,0.114,0.447,-17.850,-18.340,13.930,68.000
1734600907.3960052,-0.818,0.163,0.653,-13.230,-44.240,14.490,57.000
1734600907.5123544,-0.801,0.166,0.655,-7.980,-43.260,11.760,65.000
1734600907.5143514,-0.598,0.205,0.824,8.890,-21.770,7.630,57.000
1734600907.5146914,-0.597,0.193,0.829,11.410,-21.140,6.510,63.000
1734600907.5170007,-0.606,0.152,0.844,8.890,-17.850,6.580,70.000
1734600907.57297,-0.629,0.211,0.819,-1.260,-13.790,7.210,70.000
1734600907.6912878,-0.618,0.124,0.848,-2.030,-10.710,4.970,60.000
1734600907.6932929,-0.625,0.142,0.850,-9.800,-9.170,6.580,64.000
1734600907.6944783,-0.599,0.225,0.812,0.490,-8.190,4.060,73.000
1734600907.6954863,-0.611,0.189,0.821,2.870,-7.910,2.660,72.000
1734600907.7521117,-0.611,0.098,0.840,-12.880,-3.080,6.090,72.000
1734600907.7529857,-0.625,0.126,0.815,-30.100,19.040,12.250,56.000
1734600907.7547722,-0.633,0.126,0.809,-29.750,20.720,11.690,64.000
1734600907.8718092,-0.650,0.166,0.800,-25.130,23.590,9.240,68.000
1734600907.8735938,-0.671,0.170,0.804,-19.740,24.850,5.950,66.000
1734600907.8742535,-0.685,0.147,0.800,-18.900,24.850,4.270,70.000
1734600907.8762841,-0.682,0.169,0.780,-9.660,22.400,-3.150,73.000
1734600908.1122847,-0.676,0.172,0.775,-4.550,20.230,-6.370,74.000
1734600908.1132247,-0.676,0.137,0.775,12.180,15.540,-13.370,60.000
1734600908.1709614,-0.678,0.124,0.778,10.710,15.820,-13.510,65.000
1734600908.1729743,-0.677,0.135,0.769,9.800,17.010,-13.230,71.000
1734600908.1744556,-0.708,0.131,0.753,5.250,20.790,-9.660,67.000
1734600908.2319949,-0.734,0.122,0.713,12.320,35.560,-15.050,56.000
1734600908.2329955,-0.762,0.106,0.716,10.780,37.450,-14.840,65.000
1734600908.2349963,-0.748,0.153,0.683,8.890,39.550,-12.530,60.000
1734600908.2359946,-0.751,0.163,0.682,16.800,38.710,-14.000,67.000
1734600908.2929597,-0.793,0.113,0.687,20.790,37.240,-15.890,72.000
1734600908.2929597,-0.809,0.122,0.676,16.800,37.170,-17.220,65.000
1734600908.2959223,-0.821,0.137,0.673,16.800,37.030,-18.200,70.000
1734600908.5318701,-0.840,0.098,0.658,17.010,37.240,-19.740,73.000
1734600908.6519794,-0.843,0.075,0.633,13.300,35.770,-17.990,66.000
1734600908.6529741,-0.847,0.074,0.621,11.410,35.070,-17.360,68.000
1734600908.6540165,-0.848,0.082,0.604,10.430,32.620,-15.820,72.000
1734600908.7108088,-0.842,0.126,0.622,20.090,28.770,-16.730,70.000
1734600908.7118046,-0.871,0.149,0.543,44.170,21.840,-21.770,62.000
1734600908.7138047,-0.904,0.122,0.472,39.480,24.780,-19.600,56.000
1734600908.7148042,-0.900,0.119,0.480,37.100,23.870,-18.900,62.000
1734600908.7724845,-0.922,0.110,0.476,33.320,22.400,-16.870,70.000
1734600908.7734842,-0.929,0.097,0.468,21.210,19.530,-11.760,64.000
1734600908.832447,-0.930,0.096,0.467,18.340,18.410,-9.800,69.000
1734600908.8334475,-0.924,0.090,0.454,9.520,15.540,-5.670,71.000
1734600908.8342097,-0.935,0.097,0.447,3.150,12.320,-2.100,66.000
1734600908.8918812,-0.941,0.104,0.448,2.660,11.060,-1.330,69.000
1734600908.8928783,-0.927,0.124,0.430,8.470,8.120,-2.310,72.000
1734600908.8948648,-0.912,0.121,0.429,35.280,5.320,-5.530,65.000
1734600908.8968701,-0.925,0.106,0.425,21.910,4.970,-6.440,69.000
1734600908.9523957,-0.943,0.074,0.424,25.410,6.090,-8.470,72.000
1734600908.953401,-0.947,0.083,0.403,25.830,8.190,-11.200,66.000
1734600908.9552302,-0.960,0.080,0.395,26.530,8.960,-12.110,70.000
1734600908.956282,-0.961,0.061,0.386,25.060,12.810,-14.350,72.000
1734600909.0130172,-0.964,0.053,0.381,23.660,14.350,-14.280,74.000
1734600909.431986,-0.969,0.045,0.381,21.140,15.960,-13.790,71.000
1734600909.433987,-0.969,0.043,0.379,16.590,17.150,-13.230,73.000
1734600909.4359865,-0.978,0.048,0.359,9.870,19.880,-12.180,75.000
1734600909.5519872,-0.980,0.052,0.349,7.070,21.070,-11.620,69.000
1734600909.791463,-0.977,0.035,0.317,1.120,21.910,-9.730,73.000
1734600909.8528874,-1.010,0.003,0.207,6.300,14.350,-8.190,56.000
1734600909.8538854,-1.015,-0.008,0.213,6.020,14.280,-8.050,63.000
1734600910.2125041,-1.016,-0.021,0.200,4.690,14.210,-7.910,71.000
1734600910.3326328,-0.996,-0.027,0.168,2.520,9.240,-7.490,63.000
1734600910.3347428,-0.988,0.008,0.169,-3.640,3.570,-1.470,63.000
1734600910.3347428,-0.977,0.011,0.163,2.660,-0.770,-1.750,58.000
1734600910.3369408,-0.978,0.018,0.165,4.900,-2.660,-1.540,67.000
1734600910.4534428,-0.987,0.023,0.194,12.250,-25.970,9.170,63.000
1734600910.4544406,-1.000,-0.022,0.266,28.210,-27.230,2.730,54.000
1734600910.570736,-0.996,-0.022,0.272,24.780,-26.740,3.780,62.000
1734600910.6330857,-0.998,-0.004,0.299,17.360,-24.990,5.320,69.000
1734600910.6340854,-0.976,0.008,0.306,0.910,-21.910,8.890,68.000
1734600910.811086,-0.969,0.034,0.334,1.260,-20.090,9.660,60.000
1734600910.812092,-0.967,0.079,0.308,-3.150,-22.330,11.970,71.000
1734600910.872734,-0.909,0.105,0.426,-10.150,-48.650,31.570,55.000
1734600910.8742855,-0.912,0.131,0.448,-12.250,-49.420,32.900,62.000
1734600910.875291,-0.929,0.137,0.470,-14.490,-50.470,35.000,70.000
1734600910.8769248,-0.849,0.156,0.609,-17.430,-69.230,38.570,55.000
1734600911.1131773,-0.807,0.218,0.629,-16.660,-69.160,36.890,65.000
1734600911.1131773,-0.805,0.165,0.654,-19.810,-60.410,34.510,62.000
1734600911.1143591,-0.797,0.157,0.651,-20.370,-58.170,33.390,67.000
1734600911.1161783,-0.776,0.175,0.642,-21.280,-47.180,26.950,71.000
1734600911.1724575,-0.800,0.164,0.643,-17.500,-36.960,21.630,71.000
1734600911.2310698,-0.738,0.258,0.738,-16.520,-37.800,24.010,54.000
1734600911.5920696,-0.736,0.246,0.745,-16.240,-40.320,24.360,63.000
1734600911.6527586,-0.719,0.235,0.768,-16.590,-44.450,26.740,70.000
1734600911.6537604,-0.704,0.261,0.789,-20.160,-47.600,29.330,66.000
1734600911.6548195,-0.671,0.261,0.796,-12.740,-53.900,29.400,73.000
1734600911.7111394,-0.629,0.228,0.838,-16.730,-56.770,31.570,69.000
1734600911.7131462,-0.647,0.169,0.774,-10.920,57.400,-17.640,63.000
1734600911.7140384,-0.724,0.191,0.748,-3.080,70.630,-19.880,58.000
1734600911.71561,-0.732,0.202,0.747,1.820,72.590,-21.000,63.000
1734600911.8324893,-0.754,0.201,0.751,14.210,75.950,-24.990,70.000
1734600911.8334885,-0.761,0.183,0.740,20.230,79.870,-29.610,64.000
1734600911.834952,-0.763,0.198,0.726,24.080,81.480,-31.010,68.000
1734600911.8369102,-0.795,0.198,0.721,26.600,88.340,-35.840,73.000
1734600912.1915948,-0.852,0.164,0.692,17.360,92.470,-38.150,75.000
1734600912.1955051,-0.894,0.165,0.601,12.950,94.080,-35.070,61.000
1734600912.31192,-0.901,0.148,0.585,15.470,94.290,-34.440,65.000
1734600912.3129194,-0.927,0.209,0.586,46.620,95.130,-40.460,73.000
1734600912.31359,-0.937,0.176,0.599,49.210,94.920,-44.380,75.000
1734600912.3156068,-0.916,0.125,0.364,15.680,13.230,-14.700,56.000
