ts_receiver	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z
1734657922.7080896	0.977	-0.107	-0.102	1.68	-2.31	0.84
1734657922.7580895	0.9773852090410464	-0.09881972127860474	-0.10981972127860473	0.9587524301127588	-1.4022658392301808	0.77
1734657922.8080895	0.9767579058305755	-0.09965612555923253	-0.11065612555923253	0.6513738569820438	-0.9046052922566422	0.77
1734657922.8580897	0.9761306026201048	-0.10049252983986033	-0.11149252983986033	0.3439952838513285	-0.4069447452831034	0.77
1734657922.9080896	0.9755032994096339	-0.10132893412048813	-0.11232893412048812	0.036616710720613455	0.09071580169043525	0.77
1734657922.9580896	0.9754957586580777	-0.10117373556987053	-0.11151272402576695	0.2642757828943172	0.28178136360737294	0.77
1734657923.0080895	0.9779951112967715	-0.09702261025243183	-0.10399022259354299	2.658845043862266	-0.7703849853792447	0.7698716715402518
1734657923.0580895	0.9746577565594478	-0.11245787591255398	-0.09731551311889558	1.8703949871695407	-1.0332016709434866	0.6822661096855045
1734657923.1080897	0.9713204018221241	-0.12789314157267612	-0.09064080364424817	1.0819449304768154	-1.2960183565077281	0.5946605478307573
1734657923.1580896	0.971462906434076	-0.10815531966465702	-0.12457266085190047	2.4425896896269146	-1.4682689669235476	1.5157655369296652
1734657923.2080896	0.973	-0.08985153240663206	-0.16208432423379668	3.826099062133646	-0.9844900351699882	2.5734144196951934
1734657923.2580895	0.973	-0.11410263814787348	-0.15957558915711653	2.8016989058225863	0.5374759113493011	2.719757299168202
1734657923.3080895	0.973	-0.13835374388911492	-0.15706685408043639	1.7772987495115262	2.05944185786859	2.8661001786412106
1734657923.3580897	0.9663617635700668	-0.13485110223129176	-0.0723624855183515	4.770397575619612	1.4029851748570126	1.766393193523603
1734657923.4080896	0.966594836736094	-0.11772839795148285	-0.09906464693751538	1.5934072860377202	-3.055865143327593	2.9517687145111386
1734657923.4580896	0.9729796800554702	-0.10384198009013917	-0.09947629339804864	2.2670204645634193	-4.0783297310682975	3.5608351344658513
1734657923.5080895	0.9779652328265068	-0.11194350334307365	-0.10529277163092468	2.0779849219949478	-3.8747529929176365	3.662623503541182
1734657923.5580895	0.9829507855975435	-0.12004502659600814	-0.11110924986380072	1.8889493794264767	-3.671176254766975	3.7644118726165128
1734657923.6080897	0.9879363383685801	-0.1281465498489426	-0.11692572809667674	1.699913836858006	-3.467599516616314	3.866200241691843
1734657923.6580896	0.9929218911396167	-0.1362480731018771	-0.12274220632955278	1.5108782942895347	-3.264022778465653	3.967988610767174
1734657923.7080896	0.9905983577197203	-0.13656084365065088	-0.12282250844144163	1.9645464545945162	-2.5880795302403405	4.1640070858758484
1734657923.7580895	0.9862581630849907	-0.13472460745903453	-0.12132013337557371	2.595543982259043	-1.7818049115578893	4.386024734498553
1734657923.8080895	0.9819179684502611	-0.13288837126741818	-0.11981775830970579	3.2265415099235706	-0.9755302928754381	4.608042383121257
1734657923.8580897	0.9775777738155316	-0.13105213507580185	-0.11831538324383786	3.857539037588098	-0.16925567419298693	4.83006003174396
1734657923.9080896	0.973237579180802	-0.1292158988841855	-0.11681300817796994	4.488536565252625	0.6370189444894643	5.052077680366665
1734657923.9580896	0.9688973845460724	-0.12737966269256915	-0.11531063311210203	5.119534092917149	1.443293563171912	5.274095328989367
1734657924.0080895	0.9678680769297872	-0.12765961535106432	-0.10906346184042112	5.480865372872512	1.591530770170199	5.347703844744702
1734657924.0580895	0.9677017674945321	-0.12849116252733955	-0.1015795372539441	5.771906884568841	1.5682474492344929	5.382628826148261
1734657924.1080897	0.967535458059277	-0.12932270970361479	-0.09409561266746708	6.06294839626517	1.5449641282987865	5.417553807551821
1734657924.1580896	0.967369148624022	-0.13015425687989	-0.08661168808099005	6.353989907961498	1.52168080736308	5.45247878895538
1734657924.2080896	0.9672028391887669	-0.13098580405616522	-0.07912776349451306	6.645031419657825	1.498397486427374	5.487403770358939
1734657924.2580895	0.9670365297535118	-0.13181735123244046	-0.07164383890803605	6.936072931354154	1.4751141654916675	5.522328751762498
1734657924.3080895	0.967	-0.15798033036727765	-0.08753672299791243	5.726963812003395	0.6516195934307535	5.302672109286321
1734657924.3580897	0.967	-0.15933811378578613	-0.09553901312912917	5.108179387307305	0.03955153173173659	5.077730919039042
1734657924.4080896	0.9666706150396702	-0.1539052390479143	-0.09465876992065952	4.442177688861331	-0.5550250500155014	4.8316583166615
1734657924.4580896	0.9664057018857889	-0.17044840734745098	-0.096085410923324	2.9130955591529424	-1.465766410959474	4.530569014943792
1734657924.5080895	0.9683788889290554	-0.17262929829000873	-0.09650081872190643	2.782242102599478	-1.785630415867943	4.436063740766289
1734657924.5580895	0.970352075972322	-0.17481018923256647	-0.09691622652048885	2.651388646046013	-2.105494420776412	4.341558466588787
1734657924.6080897	0.9723252630155885	-0.1769910801751242	-0.09733163431907128	2.5205351894925485	-2.4253584256848812	4.247053192411285
1734657924.6580896	0.9742984500588551	-0.17917197111768193	-0.0977470421176537	2.389681732939084	-2.7452224305933504	4.1525479182337826
1734657924.7080896	0.9762716371021216	-0.18135286206023968	-0.09816244991623613	2.2588282763856196	-3.0650864355018186	4.058042644056281
1734657924.7580895	0.9782448241453882	-0.18353375300279742	-0.09857785771481856	2.1279748198321546	-3.3849504404102886	3.9635373698787784
1734657924.8080895	0.9802180111886547	-0.18571464394535517	-0.09899326551340099	1.9971213632786906	-3.704814445318757	3.8690320957012765
1734657924.8580897	0.9821911982319211	-0.18789553488791289	-0.09940867331198341	1.8662679067252266	-4.024678450227224	3.7745268215237746
1734657924.9080896	0.9841643852751877	-0.19007642583047066	-0.09982408111056584	1.7354144501717612	-4.344542455135695	3.6800215473462723
1734657924.9580896	0.9488551333631351	-0.19553381016241989	-0.2103432871405156	-2.3233366115333034	-22.05	-3.856391893905528
1734657925.0080895	0.9576331903527505	-0.17689453084117443	-0.2077840214652716	-1.232912063910903	-22.26105844558623	-3.0012058981005736
1734657925.0580895	0.9631415410787996	-0.1900298287263683	-0.2306648629427061	-0.6693654127074236	-22.97290684710641	-2.971545548037233
1734657925.1080897	0.9686498918048487	-0.2031651266115623	-0.25354570442014085	-0.10581876150393899	-23.684755248626605	-2.9418851979738916
1734657925.1580896	0.9659969535981456	-0.19451669557309162	-0.2494680724176368	1.0917047922962746	-24.00659637911816	-2.7519144621996507
1734657925.2080896	0.9627900797978294	-0.184389725677356	-0.24356067331179101	2.3322586045238896	-24.30196633441045	-2.551062892600894
1734657925.2580895	0.959583205997513	-0.1742627557816203	-0.23765327420594518	3.572812416751515	-24.597336289702742	-2.350211323002136
1734657925.3080895	0.9563763321971968	-0.16413578588588465	-0.2317458751000994	4.813366228979129	-24.892706244995033	-2.1493597534033793
1734657925.3580897	0.9531694583968805	-0.15400881599014893	-0.22583847599425355	6.053920041206755	-25.188076200287323	-1.9485081838046208
1734657925.4080896	0.9489607167297236	-0.1440096229932433	-0.22229989538514855	7.313680476351548	-25.630214924527902	-1.7958054478381047
1734657925.4580896	0.859883759527424	-0.14483440963400532	-0.4194239025272746	10.200433719018665	-38.50513438682325	-5.721789857865385
1734657925.5080895	0.8410055029904117	-0.14831499003196102	-0.4769009461725896	11.012049302237273	-41.739738046264364	-6.649229581342364
1734657925.5580895	0.8397611879370905	-0.15246270687636468	-0.4992986171323693	11.302389481345529	-42.552690547767476	-6.823433688807317
1734657925.6080897	0.8358879297915438	-0.15478537446838234	-0.5148243170187502	11.01426259638967	-43.19272597852574	-6.945023787213236
1734657925.6580896	0.827872656631992	-0.1542325970091029	-0.5195229254226253	9.814735509753294	-43.560322988946574	-6.983718209362797
1734657925.7080896	0.8198573834724403	-0.15367981954982346	-0.5242215338265006	8.615208423116917	-43.9279199993674	-7.022412631512357
1734657925.7580895	0.8118421103128883	-0.153127042090544	-0.5289201422303759	7.415681336480529	-44.29551700978823	-7.061107053661918
1734657925.8080895	0.7705080851200281	-0.16335853505048442	-0.567549689558006	8.182327589454996	-42.61257495701109	-6.299583955620221
1734657925.8580897	0.663182106721659	-0.19351939807952598	-0.6537119868531296	4.939685538441663	-42.37087030353806	-4.026333505187836
1734657925.9080896	0.5394375922019004	-0.19377503688076012	-0.7597213337351882	4.147779873415697	-45.6701233403658	-3.004514014688845
1734657925.9580896	0.5248835083517076	-0.18795340334068306	-0.7746912485525294	-0.567743294046732	-45.932096849669264	-0.7922932694595577
1734657926.0080895	0.5103294245015149	-0.1821317698006059	-0.7896611633698705	-5.283266461509203	-46.19407035897274	1.4199274757697498
1734657926.0580895	0.4562380658337337	-0.1746128640076886	-0.8179069581931764	-7.602036833253248	-41.316282316194126	1.096539235944257
1734657926.1080897	0.40123107560467686	-0.16705465160980293	-0.8464602050296334	-9.865301545731235	-36.31946411981416	0.7144296091622591
1734657926.1580896	0.36131083338389036	-0.16551621428138083	-0.8772053808974904	-7.560571675868047	-38.19161665554412	-0.7489983295921128
1734657926.2080896	0.3395924992364012	-0.16639504891480017	-0.8998889712619988	-5.535209018471676	-42.89532760609574	-1.7214749465480887
1734657926.2580895	0.3290202645758394	-0.16494395788295835	-0.9092174136095534	-8.234238337697475	-45.042942333221646	-0.9814185203087566
1734657926.3080895	0.31844802991527754	-0.16349286685111653	-0.918545855957108	-10.933267656923249	-47.19055706034753	-0.2413620940694312
1734657926.3580897	0.3078757952547157	-0.1620417758192747	-0.9278742983046626	-13.63229697614905	-49.338171787473435	0.4986943321699009
1734657926.4080896	0.2973035605941539	-0.16059068478743288	-0.9372027406522171	-16.331326295374822	-51.485786514599326	1.2387507584092265
1734657926.4580896	0.2598411835062058	-0.15268555518519245	-0.9375865924197565	-18.21508374345601	-56.28541871728005	2.666424501480363
1734657926.5080895	0.21210968308948955	-0.13242408106291664	-0.937772775681125	-20.53653435351292	-61.86251863723312	5.258502920953337
1734657926.5580895	0.17598613194327514	-0.10267498889712304	-0.9455547851079596	-24.437151978830965	-64.92611652519061	8.28152104508895
1734657926.6080897	0.13094641691932585	-0.0896079110815328	-0.9430525787177403	-28.01808734616718	-64.34226836747274	8.00905857148728
1734657926.6580896	0.08590670189537693	-0.07654083326594269	-0.9405503723275209	-31.599022713503366	-63.75842020975489	7.736596097885613
1734657926.7080896	0.04086698687142801	-0.06347375545035258	-0.9380481659373016	-35.17995808083955	-63.17457205203703	7.464133624283947
1734657926.7580895	0.010360624631890678	-0.0520186543247216	-0.9337668401755252	-34.05467422252645	-61.164694735836754	6.139181645734183
1734657926.8080895	-0.009669161586094044	-0.04172556974047945	-0.9282030106705295	-29.536844664469903	-58.12684382610907	4.055527496113273
1734657926.8580897	-0.029698947804078404	-0.03143248515623749	-0.9226391811655338	-25.01901510641343	-55.08899291638144	1.9718733464924005
1734657926.9080896	-0.04972873402206277	-0.021139400571995523	-0.9170753516605381	-20.501185548356958	-52.05114200665381	-0.1117808031284726
1734657926.9580896	-0.06890030371569097	-0.01639818692139698	-0.9040163130996558	-16.82757673329663	-44.93471239164786	-2.233824950764374
1734657927.0080895	-0.08806009090020753	-0.011733195259079909	-0.8908543723381184	-13.165558278377729	-37.76228771083536	-4.356396157118642
1734657927.0580895	-0.10721987808472441	-0.007068203596762752	-0.8776924315765806	-9.50353982345876	-30.58986303002273	-6.478967363472948
1734657927.1080897	-0.12637966526924096	-0.0024032119344456794	-0.8645304908150432	-5.841521368539858	-23.417438349210233	-8.601538569827216
1734657927.1580896	-0.14553945245375752	0.0022617797278713936	-0.8513685500535056	-2.179502913620958	-16.245013668397732	-10.724109776181486
1734657927.2080896	-0.16469923963827407	0.006926771390188467	-0.8382066092919682	1.4825155412979463	-9.072588987585235	-12.846680982535753
1734657927.2580895	-0.15803895627818038	0.025016819044709614	-0.8343147415590366	4.32032275712678	1.4733761195272947	-12.278074454642656
1734657927.3080895	-0.15096689908533492	0.043320967073250755	-0.8305707112804714	7.144985600622105	12.073141841509756	-11.666549509143668
1734657927.3580897	-0.13749635142537794	0.049290103720410365	-0.8495187553550756	4.858910552433043	18.315391093569115	-10.127577790307775
1734657927.4080896	-0.11940145678115568	0.04634442319693232	-0.8848669216368121	-1.120820910227387	21.408355643221064	-7.918317397699241
1734657927.4580896	-0.10929831245190577	0.04182956499953273	-0.9154683378436687	-5.302068484189303	22.56518554677791	-6.09148234606368
1734657927.5080895	-0.13035660931482038	0.03119616757370456	-0.927561221190689	-2.470665797076626	16.172637211956506	-5.755800584189497
1734657927.5580895	-0.15141490617773462	0.02056277014787658	-0.939654104537709	0.3607368900360006	9.780088877135217	-5.420118822315319
1734657927.6080897	-0.17247320304064884	0.0099293727220486	-0.951746987884729	3.1921395771486276	3.387540542313925	-5.084437060441142
1734657927.6580896	-0.19353149990356305	-0.0007040247037793726	-0.9638398712317491	6.023542264261253	-3.0050077925073637	-4.748755298566965
1734657927.7080896	-0.18196474323708325	0.007622848520096199	-0.9563771514799038	8.429461638818593	-2.8956160895330014	-3.7970073405743565
1734657927.7580895	-0.12304116380326548	0.0434714597840273	-0.9205285402159727	10.21777167198481	6.651651990757613	-1.9510098869834218
1734657927.8080895	-0.06411758436944873	0.07932007104795775	-0.8846799289520423	12.006081705150995	16.19892007104806	-0.10501243339252042
1734657927.8580897	-0.0243144451712402	0.06518425559749624	-0.9185700702725087	7.7475496078301616	18.857521702863128	4.366492351638624
1734657927.9080896	0.015119031587622733	0.050082073008995545	-0.9538084963123437	3.3721117078839864	21.382942235717966	8.888757026750778
1734657927.9580896	0.03726587014941202	0.053022853015153304	-0.9677493651940234	-1.3374653182834122	21.943844653122802	10.85035549134683
1734657928.0080895	0.04775668672300064	0.06812962888112091	-0.9673297325310799	-6.272345434499498	21.18011320656555	11.085349782595214
1734657928.0580895	0.05571631432267474	0.07542556845313006	-0.9664326286453494	-9.440076592493519	20.26723654074889	10.743763068561629
1734657928.1080897	0.054392136329303044	0.05407319831001152	-0.963784272658606	-6.126321164080858	18.8073303030566	8.287412890857139
1734657928.1580896	0.05306795833593135	0.03272082816689298	-0.9611359166718627	-2.8125657356681977	17.347424065364308	5.831062713152649
1734657928.2080896	0.05174378034255966	0.011368458023774439	-0.9584875606851193	0.5011896927444628	15.887517827672019	3.3747125354481593
1734657928.2580895	0.050419602349187936	-0.00998391211934449	-0.9558392046983758	3.814945121157182	14.427611589979701	0.9183623577436268
1734657928.3080895	0.04909542435581625	-0.03133628226246303	-0.9531908487116324	7.128700549569841	12.967705352287412	-1.537987819960863
1734657928.3580897	0.06336384421974268	-0.05140287611019673	-0.9456845467865345	10.629454479677328	14.675489680372024	-3.3151495034639837
1734657928.4080896	0.15229997929843847	-0.06531231903719653	-0.9149151730389289	15.025681441150299	31.552280431798465	-1.8399055566609734
