ts_receiver,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,EMG
1734657948.808456,0.967,-0.086,-0.169,1.68,-1.19,-0.14,68.0
1734657948.858456,0.966620820609065,-0.086530851147309,-0.16892416412181296,1.6534574426345456,-1.1581489311614548,-0.11876595410763649,67.92416412181298
1734657948.9084558,0.9662416412181334,-0.08706170229461328,-0.16884832824362664,1.6269148852693327,-1.1262978623231994,-0.09753190821546621,67.84832824362667
1734657948.958456,0.9658624636352594,-0.08759255091063652,-0.16877249272705186,1.600372454468172,-1.0944469453618064,-0.07629796357453757,67.77249272705193
1734657949.008456,0.965483284244328,-0.0881234020579408,-0.16869665684886553,1.5738298971029594,-1.062595876523551,-0.05506391768236729,67.6966568488656
1734657949.058456,0.9651041048533928,-0.0886542532052499,-0.1686208209706786,1.5472873397375049,-1.030744807685006,-0.0338298717900039,67.62082097067858
1734657949.108456,0.9647249254624578,-0.0891851043525589,-0.16854498509249158,1.5207447823720508,-0.9988937388464607,-0.01259582589764038,67.54498509249157
1734657949.1584558,0.9643457460715262,-0.08971595549986318,-0.16846914921430522,1.4942022250068376,-0.9670426700082052,0.008638219994529794,67.46914921430525
1734657949.208456,0.9639665684886526,-0.09024680411588643,-0.16839331369773047,1.4676597942056768,-0.9351917530468123,0.02987216463545843,67.3933136977305
1734657949.258456,0.9635873890977208,-0.09077765526319069,-0.16831747781954412,1.441117236840464,-0.9033406842085571,0.051106210527628704,67.3174778195442
1734657949.308456,0.9632082097067858,-0.0913085064104998,-0.1682416419413571,1.4145746794750098,-0.8714896153700118,0.0723402564199921,67.24164194135717
1734657949.358456,0.9628290303158508,-0.09183935755780881,-0.16816580606317016,1.3880321221095555,-0.8396385465314666,0.09357430231235563,67.16580606317015
1734657949.4084558,0.9624498509249192,-0.09237020870511307,-0.16808997018498384,1.3614895647443426,-0.8077874776932111,0.11480834820452591,67.08997018498383
1734657949.458456,0.9620706733420454,-0.09290105732113632,-0.16801413466840906,1.3349471339431818,-0.7759365607318183,0.13604229284545455,67.0141346684091
1734657949.508456,0.9653978333989364,-0.09028173324041162,-0.16867956667978726,0.9256578382649275,-0.7462151723407292,0.11621516290490766,67.00000001347975
1734657949.558456,0.9695740492187842,-0.0869407606249726,-0.1695148098437568,0.4286881429646771,-0.7169816554685103,0.0869816554685104,67.0
1734657949.608456,0.9681770984194115,-0.08569506867839022,-0.17347536564019403,0.3589475008687582,-0.7729829014321435,0.04567241338252754,68.04260967520348
1734657949.6584558,0.9622371522304489,-0.08222812719237375,-0.1794697920164029,0.1761668716829039,-1.132687433120074,-0.02474302738129968,69.82326396313468
1734657949.708456,0.9679449847319539,-0.06025479904486659,-0.1770839586061616,-2.5938450233069656,-2.176685383501256,-0.12986741347702646,69.0057914940702
1734657949.758456,0.9600635773300148,-0.09675816815572069,-0.18911348723313523,-3.145549586898961,-3.1349019140876697,1.3219725971025293,69.83541291263002
1734657949.808456,0.952182144008608,-0.1332616488022359,-0.2011430433552822,-3.6972499193974286,-4.093118281058693,2.7738155773616557,70.6650374727781
1734657949.858456,0.9242605214257853,-0.1453893012559873,-0.25535463816061915,-3.754655746212535,-10.73697465648354,1.6369388289516813,70.62704303656962
1734657949.9084558,0.8827685983266407,-0.14101075660733395,-0.33812998223278184,-3.4773479184644835,-21.23088666442296,-1.2529006391595918,70.00153665819056
1734657949.958456,0.8412768730752711,-0.13663223283708892,-0.4209049316036048,-3.200041413015631,-31.72474863377691,-4.142726327521318,69.37603326244128
1734657950.008456,0.7997849499761265,-0.13225368818843547,-0.5036802756757676,-2.9227335852675793,-42.218660641716326,-7.032565795632591,68.75052688406221
1734657950.058456,0.758293026876605,-0.1278751435397422,-0.5864556197486824,-2.6454257575170086,-52.712572649751095,-9.922405263770122,68.12502050567747
1734657950.108456,0.7178157264897665,-0.12699999334240628,-0.6345137593216902,12.241567498460029,-45.000507344553235,-12.142736360489112,68.00000142662722
1734657950.1584558,0.6745746246891655,-0.12001899468720978,-0.6679511601530833,12.72353408270367,-37.80645922371612,-11.623610225406559,69.49592789264368
1734657950.208456,0.6369147509960644,-0.11007202260105328,-0.6954346025536512,10.502985172698068,-34.96453931833134,-10.381095590348728,70.67466482159438
1734657950.258456,0.6059964868322467,-0.10190249078303651,-0.7190336640480978,17.774656983232116,-33.895763473400436,-10.558705508264453,69.67730602684667
1734657950.308456,0.5533413380304142,-0.0908828147416074,-0.7404687410335703,5.697287993751395,-33.29327772818567,-10.510748716804285,68.0
1734657950.358456,0.4171170180580657,-0.06664656040780491,-0.837413669904102,-3.1363982814757296,-42.243968332852816,-12.733793866200712,68.00000129145515
1734657950.4084558,0.38219774991540295,-0.033562033339660305,-0.8769899136269218,-4.119050395271025,-45.19230921571188,-11.169340028881749,69.35418930363463
1734657950.458456,0.3660680230351708,-0.019238409805472926,-0.8801454363492813,-3.5312060664316314,-44.411628687671495,-8.958257867999995,70.253870788884
1734657950.508456,0.3466515815248292,-0.017999037118606096,-0.8689913340674551,-3.1263521254113336,-42.18493668976233,-6.905071493157475,70.66698762713129
1734657950.558456,0.3301037573250603,-0.0164443295415374,-0.8604660461909687,-3.0986280592899,-40.29965873836608,-5.133309203722854,71.0179248534988
1734657950.608456,0.3254815880580867,-0.013578584596013746,-0.8628695742097948,-4.6387348590455115,-39.833744076255144,-4.531502765162888,71.11036823883828
1734657950.6584558,0.3208594187911551,-0.010712839650516155,-0.8652731022285993,-6.178841658787115,-39.36782941414843,-3.929696326608396,71.2028116241769
1734657950.708456,0.31623727156431797,-0.007847108369877133,-0.8676766187865547,-7.718941114769244,-38.90191697368326,-3.3278927576742037,71.29525456871364
1734657950.758456,0.31161510229738637,-0.004981363424379542,-0.8700801468053591,-9.259047914510846,-38.43600231157655,-2.7260863191197107,71.38769795405227
1734657950.808456,0.3069929330304128,-0.0021156184788559,-0.8724836748241853,-10.799154714266445,-37.97008764946561,-2.124279880559751,71.48014133939175
1734657950.858456,0.30237076376343913,0.0007501264666676672,-0.8748872028430117,-12.339261514022072,-37.50417298735467,-1.5224734419997799,71.57258472473123
1734657950.9084558,0.2977485944965076,0.003615871412165245,-0.8772907308618161,-13.879368313763662,-37.038258325247966,-0.920667003445293,71.66502811006984
1734657950.958456,0.2931264472696705,0.006481602692804255,-0.8796942474197713,-15.419467769745776,-36.5723458847828,-0.31886343451110544,71.75747105460658
1734657951.008456,0.2885042780027389,0.009347347638301858,-0.8820977754385758,-16.959574569487394,-36.106431222676086,0.2829430040433921,71.84991443994521
1734657951.058456,0.2838821087357653,0.0122130925838254,-0.8845013034574021,-18.49968136924299,-35.640516560565146,0.8847494426033524,71.94235782528469
1734657951.108456,0.27528315058127406,0.0028839071927211257,-0.9056913678729389,-20.149197646517603,-36.41714521143497,-0.00723495582363977,71.68239726089327
1734657951.1584558,0.26215732265827396,-0.01919426283915847,-0.9484414024170946,-21.40528604220639,-38.85325514809343,-2.9181979396521456,70.95987250753686
1734657951.208456,0.25774873974055834,-0.009747299444053548,-0.9507506601358982,-20.22966393081555,-39.60271424410509,-3.9027814579419715,70.74993998764563
1734657951.258456,0.25334013580110126,-0.000300291002359886,-0.9530599288660898,-19.05403621362702,-40.35217691381278,-4.887369671087372,70.5400064667191
1734657951.308456,0.2489315318616042,0.0091467174394195,-0.9553691975963026,-17.878408496427788,-41.10163958352729,-5.871957884241727,70.33007294579068
1734657951.358456,0.24452292545020385,0.018593723889045004,-0.9576784662604833,-16.702781189798632,-41.8511022081211,-6.85654631659647,70.12013972948178
1734657951.4084558,0.23752233666339356,0.025951801967238584,-0.9599184950434065,-15.957668515331743,-42.55325227541341,-8.070983362014314,70.22962376085161
1734657951.458456,0.22705386280287002,0.030514982880800155,-0.9620658742968471,-15.788562399123288,-43.192097603312035,-9.592938407890422,70.76646857421179
1734657951.508456,0.21658533902482113,0.03507818555328303,-0.9642132637897802,-15.619455476554803,-43.83094597745963,-11.114900711006774,71.30331594744507
1734657951.558456,0.2061168152466769,0.0396413882258074,-0.9663606532827328,-15.450348553984782,-44.46979435161305,-12.636863014136969,71.84016332068323
1734657951.608456,0.13232689658320484,0.0971598254015188,-0.9531177756017887,-30.727208286149974,-46.205968807729235,-14.591800674599758,70.10697244022363
1734657951.6584558,0.012861535369569565,0.1381734795638525,-0.9216238484473817,-34.597922231719856,-43.230866598995576,-14.222727018556103,69.0
1734657951.708456,-0.11972408969683963,0.15204226879674054,-0.881959111241322,-25.957666539630633,-36.648739229066926,-12.10634978161739,69.0
1734657951.758456,-0.2523103469801704,0.16591112416110568,-0.8422941848992378,-17.317369647631153,-30.066580473139233,-9.989962453015272,69.0
1734657951.808456,-0.384896604264707,0.1797799795255969,-0.8026292585567927,-8.677072755553084,-23.48442171715168,-7.873575124393901,69.0
1734657951.858456,-0.39278114140743703,0.16623537760134013,-0.8163152072946062,-11.006620333839837,-21.89617370542447,-6.529607947647587,69.55058489594639
1734657951.9084558,-0.398655475346293,0.15224886822311173,-0.8308611770479637,-13.513002814418364,-20.388427994451455,-5.198092254840244,70.11004527107552
1734657951.958456,-0.40452978127430234,0.13826242553737533,-0.8454070774411296,-16.01937334370233,-18.880689472929067,-3.8665829111581376,70.66950297850498
1734657952.008456,-0.41790642700984343,0.13797069894114625,-0.8518365185170473,-15.69065171700682,-19.37690109412696,-4.211838880875389,70.65839863932129
1734657952.058456,-0.4421122448438084,0.1574466337823746,-0.8465501994019269,-11.26961413140096,-22.765714278133185,-6.977421997097196,69.82371569504109
1734657952.108456,-0.4663180730052733,0.17692258747550724,-0.8412638691137908,-6.84857264305985,-26.154530220738266,-9.743007421522032,68.9890319653354
1734657952.1584558,-0.4905238699953189,0.19639851705233236,-0.8359775437643191,-2.427537624357782,-29.543341667163155,-12.5085892073568,68.1543494338802
1734657952.208456,-0.4983868973434386,0.2032305802787247,-0.8332804958018706,-1.3984502073769285,-30.574864323132214,-13.366505549307833,67.9478940500751
1734657952.258456,-0.5025422227438199,0.20719412015564365,-0.8311708715300606,-1.1389011640013988,-31.071585703376634,-13.791627403790812,67.88396580394124
1734657952.308456,-0.5066975410723077,0.2111576545612781,-0.8290612483786746,-0.8793535884066277,-31.568306063566627,-14.216748432782248,67.82003782965681
1734657952.358456,-0.5108528594007955,0.2151211889669126,-0.8269516252272885,-0.6198060128118521,-32.065026423756635,-14.641869461773691,67.75610985537237
1734657952.4084558,-0.5150081777292455,0.219084723372511,-0.8248420020759215,-0.3602584372194415,-32.561746783942105,-15.06699049076126,67.69218188108853
1734657952.458456,-0.519163476243707,0.22304823887861275,-0.8227323889839642,-0.10071209923922836,-33.05846477559389,-15.4921094926254,67.62825421163528
1734657952.508456,-0.5233187945721568,0.22701177328421113,-0.8206227658325973,0.1588354763531819,-33.55518513577937,-15.91723052161297,67.56432623735144
1734657952.558456,-0.5274741129006446,0.2309753076898456,-0.8185131426812112,0.4183830519479528,-34.05190549596936,-16.342351550604405,67.50039826306701
1734657952.608456,-0.5316294312291324,0.23493884209548008,-0.8164035195298252,0.6779306275427284,-34.54862585615936,-16.76747257959585,67.43647028878257
1734657952.6584558,-0.5357847495575823,0.23890237650107848,-0.8142938963784583,0.937478203135139,-35.04534621634484,-17.192593608583415,67.37254231449873
1734657952.708456,-0.5399400480720438,0.24286589200718023,-0.8121842832865008,1.197024541115352,-35.542064207996624,-17.617712610447562,67.30861464504548
1734657952.758456,-0.5440953664004937,0.24682942641277864,-0.810074660135134,1.4565721167077625,-36.038784568182095,-18.042833639435127,67.24468667076164
1734657952.808456,-0.5482506847289815,0.250792960818413,-0.8079650369837479,1.7161196923025337,-36.53550492837209,-18.467954668426565,67.18075869647721
1734657952.858456,-0.5524060030574692,0.25475649522404753,-0.8058554138323618,1.9756672678973048,-37.03222528856208,-18.893075697418006,67.11683072219277
1734657952.9084558,-0.5565613236602737,0.25872002512602804,-0.80374578398218,2.235214773561477,-37.528945759549984,-19.31819630851001,67.05290298961675
1734657952.958456,-0.5619090388750138,0.26032234775671653,-0.798124062600672,2.45809857095853,-38.08375612212572,-19.524217677684007,67.11569982416218
1734657953.008456,-0.5729785208330402,0.2505946332073284,-0.7756496698238277,2.5050603914128975,-38.91732194757893,-18.67891295456785,67.78657702018425
1734657953.058456,-0.5840480137044913,0.2408668970475682,-0.7531752449030026,2.5520218763220845,-39.750888304717,-17.833606226202484,68.45745537602977
1734657953.108456,-0.5951175065759425,0.231139160887808,-0.7307008199821774,2.5989833612312716,-40.58445466185506,-16.98829949783712,69.1283337318753
1734657953.1584558,-0.6061869994472935,0.221411424728136,-0.7082263950615558,2.645944846140033,-41.41802101898558,-16.14299276947941,69.79921208771475
1734657953.208456,-0.6172564395354908,0.21168373495365964,-0.6857520773067309,2.692906107120264,-42.251583401384686,-15.29769007183525,70.4700872445752
1734657953.258456,-0.626874374216471,0.20120198315187282,-0.6694739760937641,2.2211093176332857,-42.450074148172845,-14.57054262302013,70.92505241849646
1734657953.308456,-0.6310356941393239,0.1878857787541634,-0.6764887415491461,-0.2007739890865281,-40.26122488271561,-14.287572798525972,70.56836907377223
1734657953.358456,-0.6351970088583412,0.17456957165330805,-0.6835035292183467,-2.622659155554591,-38.07237334051251,-14.004603397632799,70.21168495499933
1734657953.4084558,-0.6393583235773208,0.16125336455257336,-0.6905183168874838,-5.044544322000713,-35.883521798329255,-13.721633996742186,69.85500083622965
1734657953.458456,-0.643519618453719,0.1479372209480993,-0.6975330711076977,-7.466417940064427,-33.694680693343834,-13.438665945147113,69.49831841825267
1734657953.508456,-0.6476809331726984,0.13462101384736513,-0.7045478587768345,-9.888303106510465,-31.505829151160647,-13.155696544256509,69.141634299483
1734657953.558456,-0.6518422478917157,0.1213048067465098,-0.711562646446035,-12.310188272978529,-29.31697760895755,-12.872727143363331,68.78495018071008
1734657953.608456,-0.6560035626107332,0.1079885996456539,-0.7185774341152358,-14.732073439446674,-27.128126066754376,-12.589757742470145,68.42826606193717
1734657953.6584558,-0.6601649112432739,0.0946725072002714,-0.7255920085432648,-17.15394108757954,-24.939260072718856,-12.30678208013617,68.0715812288989
1734657953.708456,-0.6821066792215599,0.14146878825605474,-0.6208070094672143,-10.391173380735427,-15.173486252974168,-8.741014422915288,67.34041636108128
1734657953.758456,-0.6893696434950174,0.16062234058236843,-0.5747325064396148,-5.37938242713571,-7.441010078028339,-5.219814353932718,67.0981177872489
1734657953.808456,-0.683190037072285,0.1497662813432033,-0.5895969378531523,-3.2165129752997443,-2.4722595378507624,-2.308712058646682,67.26513413318149
1734657953.858456,-0.6770104178297325,0.13891019348466507,-0.6044614273825354,-1.0536462404063642,2.4964883666340287,0.6023896548044079,67.4321508694667
1734657953.9084558,-0.6708307985872364,0.128054105626226,-0.6193259169117827,1.109220494467268,7.465236271073454,3.513491368228918,67.59916760575037
1734657953.958456,-0.6646512088112925,0.11719806953335152,-0.6341903355620263,3.272076916047639,12.433960482812147,6.424579200518174,67.76618354564074
1734657954.008456,-0.6584715895687964,0.10634198167491242,-0.6490548250912737,5.434943650921271,17.40270838725157,9.335680913942685,67.93320028192443
1734657954.058456,-0.5970159719699545,0.1255936112120182,-0.7120178937623775,6.09355590189484,21.420033631367403,8.779632515790336,68.49153356691704
1734657954.108456,-0.4984558187730548,0.15130586885930442,-0.793200028449958,8.096739148292022,25.119706785996797,7.434205223644657,68.34705848396767
1734657954.1584558,-0.39539553649645476,0.13842245940535788,-0.8445506179241963,14.28684133250639,27.61784624433117,7.164370242595591,67.35810438542293
1734657954.208456,-0.27786611090331786,0.06699104381978044,-0.8700090438667382,21.727194889961336,23.970398386955296,1.8216013648684592,69.00226997021102
1734657954.258456,-0.2287468444077902,0.06366080301069764,-0.8733391969893023,31.692546990487315,35.10126593674314,2.404359473127913,69.83479924732559
1734657954.308456,-0.1596993239607291,0.0224611197697639,-0.890081539264887,29.56585716677363,38.22463754569045,2.3792865314322387,69.32993586396304
1734657954.358456,-0.08571843651904493,-0.028113380258660357,-0.9101441531293851,24.445710277259412,39.365700163493074,2.203738791544066,68.4939943542895
1734657954.4084558,-0.03566583663282721,-0.05714403197740905,-0.9240543232542182,20.22164476837273,41.68174666732936,2.2198355231627267,68.68477441807273
1734657954.458456,-0.020181161195966114,-0.055051508269725116,-0.9290763801526597,17.292111577615223,45.69520713866714,2.5127888422384776,70.35879338421988
1734657954.508456,-0.003688509991300038,-0.05313115240512564,-0.9341639333652961,14.344263354956958,49.6793416038,2.785081362559646,71.99999843482496
1734657954.558456,0.0632025724241868,-0.0598202572424186,-0.9425253215530234,10.48130144250321,52.19612178746003,2.0241957386748743,72.0
1734657954.608456,0.1189820192004751,-0.08069335572124428,-0.9538466698180312,19.311896056508733,53.237358205131045,0.2357531234019536,71.34355275533937
1734657954.6584558,0.21216934004283952,-0.03254386899836771,-0.9213386800856792,1.5535041907998028,44.522343689249446,-0.9583722983476981,70.79481108731136
1734657954.708456,0.21598219818716075,-0.04228783981163306,-0.9289643963743217,-3.2210415077002,38.62088658365007,2.155461852847957,68.67655656268848
1734657954.758456,0.28541093002783363,-0.05415676604094507,-0.9405889926735627,-5.070444629971737,18.757846915643306,11.580246859785845,67.20903787958571
1734657954.808456,0.2929546883701349,-0.0549949653744594,-0.933045311629865,-7.104449308688227,17.623480193231565,10.993524237878397,68.32662049927924
1734657954.858456,0.30049838769415116,-0.055833154188238955,-0.9255016123058488,-9.13845416346004,16.489131331916518,10.406792068232681,69.44420558431871
1734657954.9084558,0.3080420868532101,-0.05667136777535502,-0.9179578940762783,-11.172447849289318,15.354780915732139,9.820056173596717,70.56178937355257
1734657954.958456,0.3154993010920907,-0.07049791957473933,-0.9005022394993142,-7.350710232038717,13.405232707362543,7.280356315419397,70.99999916418116
1734657955.008456,0.32152675395552177,-0.0820370122335085,-0.8844187285024059,-2.882680231421233,12.025958990935935,4.844044647888607,71.05452708027548
1734657955.058456,0.3254223395136915,-0.0770284206252537,-0.8803840055036767,-3.2722339513691523,12.347343009879552,4.522656990120449,71.19365498263184
1734657955.108456,0.3293179230387549,-0.0720198132358864,-0.8763492939955753,-3.6617923038754947,12.668728650697284,4.201271349302717,71.33278296566982
1734657955.1584558,0.3332135065637828,-0.06701120584656495,-0.8723145824875106,-4.051350656378282,12.990114291512084,3.8798857084879184,71.47191094870654
1734657955.208456,0.33710907151332714,-0.06200262234000787,-0.8682798902183397,-4.440907151332718,13.311498399849494,3.5585016001505076,71.6110382683331
1734657955.258456,0.341004655038355,-0.05699401495068631,-0.8642451787102752,-4.830465503835505,13.632884040664292,3.2371159593357093,71.75016625136982
1734657955.308456,0.3449002385634183,-0.0519854075613192,-0.8602104672021739,-5.220023856341833,13.954269681482014,2.915730318517988,71.8892942344078
1734657955.358456,0.35080987092435123,-0.048127721405652316,-0.856616835783043,-4.954827936545676,14.528877776111983,2.6003966773622462,72.0
1734657955.4084558,0.3645643105645478,-0.04875292320747942,-0.8547412303775617,-2.1393358223175527,16.089798274673687,2.308635836509591,72.0
1734657955.458456,0.37831868461884055,-0.049378122028129086,-0.8528656339156127,0.6761428666748039,17.650711330229033,2.0168763868730775,72.0
1734657955.508456,0.39207312425903723,-0.0500033238299562,-0.8509900285101313,3.4916349809029286,19.211631828790743,1.7251155460204222,72.0
1734657955.558456,0.4058275638993589,-0.050628525631789,-0.8491144231046328,6.307127095156658,20.772552327366643,1.4333547051651134,72.0
1734657955.608456,0.42531021660980883,-0.05100000297155079,-0.8397743884365849,7.428198478852962,24.027162464869242,1.667853063365005,71.65726608653434
1734657955.6584558,0.4503908548024874,-0.054115920629312704,-0.8220754607877774,6.1583006866555134,28.887738103859338,2.360188170096279,70.81671055121689
1734657955.708456,0.46568363198484913,-0.06816874290499644,-0.8133957764410316,5.203535408513473,30.681539535520145,1.9551362339148068,69.99007394676492
1734657955.758456,0.4809764820887854,-0.08222163218969467,-0.8047160507063651,4.248765577700155,32.47534952068455,1.5500823662970356,69.1634334006062
1734657955.808456,0.4880044665169894,-0.0767685966039661,-0.8005528260173954,4.651771163066215,33.079166805501565,1.8748960589400416,69.44494072410994
1734657955.858456,0.49299574927211315,-0.06650873760732294,-0.797502597667042,5.389371836878943,33.38973551026482,2.3795702041803293,69.99952769690145
1734657955.9084558,0.49798705807237215,-0.056248893517240155,-0.7944523528371432,6.126973806694019,33.70030275638036,2.884243789638495,70.55411399457545
1734657955.958456,0.5166334927432779,-0.05380436505310201,-0.7827620966054175,7.544052969482242,33.24611997948915,3.095430896777478,70.75474495293805
1734657956.008456,0.5912935514986428,-0.08341811260560694,-0.7356303278248791,11.748374296683352,29.65493028824964,2.102744957727542,69.503460030749
1734657956.058456,0.6659537170917206,-0.1130319213045372,-0.6884984914448915,15.952700940137111,26.063734613632885,1.1100567224676263,68.25217233924491
1734657956.108456,0.7053497748075543,-0.11533085585091638,-0.6389729729190889,11.149518010411379,31.340718476546595,3.8052882921859053,68.3335585590076
1734657956.1584558,0.7358453569783624,-0.11073564338225972,-0.5888432902214755,4.072878915794092,38.855992735183776,7.43133572811419,68.75130721853807
1734657956.208456,0.7825113306180387,-0.11012212483301727,-0.5338474717482661,-3.1072370224604384,46.74822679385703,11.612511200621885,69.89312890187907
1734657956.258456,0.7890410309474981,-0.11303960957228631,-0.5256506207254811,-3.3600994962648194,47.263664357770594,11.593069269518091,69.61527527882987
1734657956.308456,0.7955706547229457,-0.1159571010464225,-0.5174538589648128,-3.612948757356624,47.779087851534655,11.573619326357182,69.33741894795975
1734657956.358456,0.8021002784983937,-0.11887459252055882,-0.5092570972041441,-3.865798018448437,48.29451134529873,11.554169383196273,69.05956261708963
1734657956.4084558,0.808629902273782,-0.12179208399466847,-0.5010603354435502,-4.1186472795379405,48.80993483905811,11.534719440035541,68.78170628622205
1734657956.458456,0.815159494913676,-0.12470956155717439,-0.49286361276793866,-4.371495334955114,49.32535587510081,11.515269589618837,68.5038512802691
1734657956.508456,0.8216891186890642,-0.12762705303128402,-0.4846668510073448,-4.624344596044618,49.84077936886018,11.495819646458107,68.22599494940152
1734657956.558456,0.82999883688536,-0.1303115674686088,-0.4727812449008019,-5.601518944142638,50.385405906115054,11.55360781445884,68.0
1734657956.608456,0.8460656247388366,-0.1319808441287103,-0.44482086084410244,-9.73506527371888,51.05728976180589,11.947974425407809,68.0
1734657956.6584558,0.8621324125921664,-0.13365012078879648,-0.4168604767876583,-13.868611603257381,51.729173617490595,12.342341036353178,68.0
1734657956.708456,0.8781991238335202,-0.13531938948919683,-0.388900226055952,-18.002138222623813,52.401054269401754,12.736705766822768,68.0
1734657956.758456,0.89426591168685,-0.13698866614928312,-0.36093984199950785,-22.135684552162306,53.07293812508645,13.131072377768138,68.0
1734657956.808456,0.9058167375812838,-0.1393212636954791,-0.3378065764274418,-23.94055603120576,52.5435543558292,13.167681496629765,68.0
1734657956.858456,0.910426009996318,-0.1426734618155039,-0.32209314773982534,-22.165986151417613,50.167683938261604,12.65437615950096,68.0
1734657956.9084558,0.9150352824113098,-0.146025659935498,-0.3063797190523529,-20.391416271645728,47.79181352071576,12.141070822376863,68.0
1734657956.958456,0.9196445328477043,-0.14937784207105761,-0.2906663652919175,-18.616854853633882,45.415954432137916,11.627767932869306,68.0
1734657957.008456,0.9242538052626965,-0.1527300401910519,-0.2749529366044439,-16.84228497386187,43.04008401459192,11.114462595745167,68.0
1734657957.058456,0.926509036485911,-0.1473825256831583,-0.2420210662467224,-5.4089686878436325,23.717969574884627,3.223368333027232,67.4909635140891
1734657957.108456,0.9338496702771029,-0.16600114456284373,-0.20058822698609186,2.141093182018401,3.7444129939234005,-4.05615776487556,67.68496435119867
1734657957.1584558,0.9650652319632463,-0.12060860822052152,-0.11473951901990427,-3.404140295130072,0.8475791146097829,-4.282160992588181,68.0
1734657957.208456,0.9654231075874005,-0.11846135447559687,-0.12428286899734713,-3.646302800807684,0.12109159757694798,-3.9648446058382074,68.0
1734657957.258456,0.9657809849180368,-0.11631409049177827,-0.13382626448098534,-3.888466461205005,-0.6053993836150139,-3.647526706007235,68.0
1734657957.308456,0.9661388622486766,-0.1141668265079403,-0.1433696599647098,-4.130630121604511,-1.3318903648135318,-3.3302088061734,68.0
1734657957.358456,0.9664967395793163,-0.11201956252410215,-0.1529130554484348,-4.372793782004033,-2.0583813460121014,-3.012890906339542,68.0
