ts_receiver,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,EMG
1734657859.654821,0.981,-0.014,0.218,-0.070,-1.540,1.820,0.000
1734657859.7708297,0.987,-0.024,0.232,2.660,-2.380,2.520,0.000
1734657859.7721634,0.978,-0.011,0.224,4.690,-3.640,3.360,140.000
1734657859.7746148,0.987,-0.016,0.226,4.340,-3.290,3.360,18.000
1734657859.8925505,0.966,-0.037,0.220,4.200,-1.610,6.020,163.000
1734657859.9518583,1.123,0.058,0.196,2.660,-5.670,3.500,85.000
1734657859.9528654,0.977,0.006,0.241,3.710,-0.770,5.740,107.000
1734657859.9538703,0.981,0.013,0.254,4.410,-1.190,5.250,0.000
1734657859.9559236,0.979,0.031,0.247,3.220,-2.310,3.500,83.000
1734657860.0109026,0.981,-0.033,0.239,0.280,2.380,3.640,0.000
1734657860.0131228,0.978,-0.003,0.201,0.420,1.820,3.570,173.000
1734657860.015128,0.984,0.006,0.200,-0.560,2.170,3.570,137.000
1734657860.07131,0.993,0.002,0.222,-2.380,4.620,3.290,144.000
1734657860.0733118,0.983,-0.009,0.253,-1.120,6.230,4.340,116.000
1734657860.0748026,0.974,-0.039,0.271,1.470,6.230,4.550,0.000
1734657860.1321166,0.975,-0.038,0.257,3.710,6.510,4.830,8.000
1734657860.133117,0.980,-0.017,0.236,2.590,5.950,4.130,0.000
1734657860.1918259,0.975,-0.011,0.224,1.470,6.510,4.270,1.000
1734657860.1928256,0.980,-0.021,0.227,0.700,7.210,5.040,3.000
1734657860.1938803,0.982,-0.028,0.258,-0.630,7.490,5.040,73.000
1734657860.251447,0.986,-0.040,0.276,-0.840,8.050,3.710,0.000
1734657860.2524483,0.992,-0.056,0.244,-0.910,6.720,3.570,170.000
1734657860.2541316,0.995,-0.058,0.241,-1.470,7.420,3.920,10.000
1734657860.31113,0.994,-0.060,0.248,-2.660,8.120,4.130,6.000
1734657860.3131273,0.969,-0.074,0.276,-3.710,8.820,3.500,114.000
1734657860.314126,0.956,-0.081,0.283,-4.130,9.240,2.870,3.000
1734657860.4305706,0.953,-0.079,0.296,-3.010,7.070,0.630,10.000
1734657860.4312289,0.982,-0.068,0.282,-4.760,6.930,-1.960,45.000
1734657860.4334733,0.998,-0.073,0.284,-3.780,8.050,-1.890,43.000
1734657860.43471,0.997,-0.077,0.307,-3.080,9.030,-1.120,7.000
1734657860.4917397,0.988,-0.065,0.319,2.940,8.890,-2.310,0.000
1734657860.4927385,0.983,-0.093,0.308,24.290,8.190,1.400,80.000
1734657860.611292,0.987,-0.094,0.279,26.880,7.350,3.220,40.000
1734657860.6122634,0.950,-0.074,0.263,25.970,6.580,4.200,156.000
1734657860.6730263,0.920,-0.102,0.245,20.790,2.940,4.830,177.000
1734657860.6730263,0.925,-0.104,0.269,18.550,1.890,4.480,9.000
1734657860.674026,0.925,-0.069,0.309,10.290,-0.140,7.210,167.000
1734657860.6752403,0.956,-0.084,0.324,-5.390,-0.910,0.210,203.000
1734657860.7317312,0.979,-0.105,0.312,17.150,-1.400,5.180,0.000
1734657860.7923126,0.950,-0.023,0.343,7.070,2.310,3.500,3.000
1734657860.793319,0.924,-0.032,0.325,5.880,0.280,2.660,16.000
1734657860.8517773,0.947,-0.080,0.329,9.520,-0.070,1.820,44.000
1734657860.8521411,0.953,-0.059,0.333,8.610,-1.120,2.310,160.000
1734657860.97205,0.950,-0.014,0.320,6.020,-2.800,1.050,15.000
1734657861.031639,0.985,-0.017,0.330,-2.870,-2.520,-3.850,245.000
1734657861.0917928,0.975,-0.045,0.329,-10.710,1.470,-5.880,222.000
1734657861.094798,0.937,-0.059,0.322,-10.850,5.880,-3.150,0.000
1734657861.0957983,0.956,-0.103,0.337,-11.340,4.830,-1.750,6.000
1734657861.0957983,0.935,-0.081,0.333,-2.800,-5.320,6.860,44.000
1734657861.1523383,0.955,-0.094,0.316,-10.570,1.540,5.950,206.000
1734657861.153278,0.950,-0.146,0.313,-14.490,-1.680,13.160,164.000
1734657861.1543493,0.936,-0.160,0.300,-12.390,-3.990,14.490,0.000
1734657861.2118182,0.933,-0.170,0.329,-6.860,-11.130,13.860,175.000
1734657861.271311,0.927,-0.207,0.331,-1.400,-11.830,20.090,97.000
1734657861.2724733,0.935,-0.092,0.338,-6.650,-15.820,14.000,4.000
1734657861.273567,0.962,-0.090,0.323,-11.410,-15.610,11.620,164.000
1734657861.2760208,0.940,-0.103,0.316,-15.680,-13.090,12.530,240.000
1734657861.3314476,0.948,-0.126,0.306,-17.500,-14.490,14.140,47.000
1734657861.3324492,0.953,-0.143,0.303,-14.070,-13.930,13.580,0.000
1734657861.3345566,0.935,-0.139,0.288,-14.770,-13.370,14.490,14.000
1734657861.392845,0.971,-0.163,0.294,-12.460,-16.310,10.430,43.000
1734657861.393873,0.953,-0.189,0.283,-5.670,-18.060,12.600,0.000
1734657861.451751,0.956,-0.205,0.274,-2.100,-17.780,15.330,17.000
1734657861.4527588,0.933,-0.172,0.263,-1.190,-18.270,14.140,0.000
1734657861.5117743,0.948,-0.166,0.233,-0.420,-16.170,12.180,217.000
1734657861.512939,0.945,-0.146,0.284,3.850,-14.910,13.650,0.000
1734657861.5139468,0.982,-0.154,0.218,-1.470,-14.210,8.890,75.000
1734657861.5159452,0.991,-0.166,0.205,-2.870,-11.830,7.630,19.000
1734657861.573725,1.003,-0.171,0.233,-1.190,-10.570,5.530,15.000
1734657861.631013,0.966,-0.160,0.249,-5.740,-9.380,5.530,201.000
1734657861.6320124,0.975,-0.199,0.250,-3.850,-9.240,4.830,205.000
1734657861.6340554,0.965,-0.206,0.255,-4.830,-6.090,2.450,274.000
1734657861.635013,0.959,-0.190,0.254,-2.310,-8.470,3.360,59.000
1734657861.6909688,0.924,-0.159,0.248,-1.470,-11.340,4.200,19.000
1734657861.6930814,0.975,-0.183,0.230,-3.430,-6.580,0.490,180.000
1734657861.6940863,0.963,-0.186,0.224,-4.200,-7.070,-0.770,190.000
1734657861.7511382,0.946,-0.223,0.258,-6.440,-9.940,0.490,133.000
1734657861.7530637,0.912,-0.246,0.249,-3.920,-14.000,5.110,141.000
1734657861.75407,0.890,-0.236,0.245,-1.400,-14.140,7.420,26.000
1734657861.8727193,0.912,-0.226,0.230,-6.370,-11.830,7.210,209.000
1734657861.8737257,0.962,-0.176,0.212,-13.440,-7.910,4.900,18.000
1734657861.8737257,0.976,-0.216,0.215,-13.580,-9.310,4.550,113.000
1734657861.874829,0.958,-0.241,0.211,-10.290,-14.210,5.810,110.000
1734657861.931746,0.978,-0.232,0.186,-6.020,-17.150,8.120,0.000
1734657861.9327912,0.954,-0.291,0.168,-12.320,-10.430,5.600,79.000
1734657861.9338226,0.964,-0.290,0.169,-8.400,-11.480,6.720,16.000
1734657861.9920425,0.964,-0.283,0.168,-3.430,-14.980,8.470,0.000
1734657861.9929843,0.956,-0.252,0.158,-6.020,-12.040,6.650,244.000
1734657861.9948125,0.959,-0.259,0.166,-2.100,-11.900,12.810,0.000
1734657862.051431,0.957,-0.231,0.196,-9.380,-10.010,7.420,0.000
1734657862.0524292,0.929,-0.209,0.169,-10.920,-11.270,8.190,176.000
1734657862.054749,0.948,-0.210,0.185,-12.600,-7.140,6.650,7.000
1734657862.1123836,0.955,-0.199,0.175,-13.370,-7.350,2.660,0.000
1734657862.1139002,0.939,-0.243,0.154,-12.880,-6.580,0.280,237.000
1734657862.1148996,0.937,-0.255,0.163,-10.570,-8.820,0.420,162.000
1734657862.172338,0.947,-0.281,0.167,-5.600,-12.460,1.050,130.000
1734657862.1733432,0.965,-0.262,0.151,-3.080,-10.780,1.400,187.000
1734657862.1743727,0.958,-0.231,0.156,-6.370,-11.130,0.770,0.000
1734657862.2317672,0.978,-0.219,0.142,-11.690,-10.430,0.490,18.000
1734657862.2327738,0.985,-0.260,0.131,-18.970,-5.250,0.000,19.000
1734657862.2338457,0.956,-0.275,0.140,-18.900,-7.140,0.070,192.000
1734657862.2924223,0.956,-0.320,0.134,-11.970,-8.750,5.740,181.000
1734657862.293422,0.946,-0.341,0.122,-13.790,-5.180,3.430,156.000
1734657862.293422,0.941,-0.351,0.102,-9.660,-5.180,3.500,47.000
1734657862.35158,0.933,-0.356,0.117,-5.670,-6.300,1.820,25.000
1734657862.3529558,0.926,-0.321,0.112,5.950,-14.000,11.900,76.000
1734657862.3545802,0.932,-0.159,0.091,0.630,-17.640,10.360,954.000
1734657862.411738,0.958,-0.263,0.074,-3.920,-9.100,8.400,131.000
1734657862.4127448,0.953,-0.290,0.110,-7.910,-6.160,6.580,184.000
1734657862.4147444,0.952,-0.312,0.094,-6.860,-6.370,6.370,0.000
1734657862.4717135,0.960,-0.354,0.074,-1.330,-3.010,6.720,42.000
1734657862.4730368,0.934,-0.316,0.097,6.230,-11.620,7.910,226.000
1734657862.4746332,0.941,-0.318,0.086,9.170,-13.370,7.840,14.000
1734657862.5383255,0.943,-0.317,0.033,7.840,-11.620,7.560,14.000
1734657862.5383255,0.970,-0.305,0.064,-0.140,-4.130,6.580,195.000
1734657862.5383255,0.968,-0.305,0.085,0.000,-5.110,7.490,60.000
1734657862.5911467,0.939,-0.306,0.064,6.580,-15.050,10.290,51.000
1734657862.5921566,0.959,-0.239,0.056,3.150,-11.830,7.000,210.000
1734657862.593653,0.954,-0.234,0.069,0.910,-7.910,5.810,25.000
1734657862.6504273,0.948,-0.244,0.080,-6.230,-5.810,5.530,67.000
1734657862.652929,0.946,-0.291,0.095,-1.680,-10.990,3.430,323.000
1734657862.6539314,0.939,-0.285,0.129,-0.770,-13.090,2.870,13.000
1734657862.711481,0.924,-0.294,0.090,10.150,-15.540,7.490,146.000
1734657862.7124245,0.966,-0.270,0.080,-10.290,-5.600,-3.500,157.000
1734657862.7154224,0.942,-0.289,0.088,-10.150,-4.900,-2.590,11.000
1734657862.772285,0.955,-0.383,0.121,-6.090,-8.330,-0.980,0.000
1734657862.7732913,0.950,-0.420,0.087,4.900,-5.110,0.840,16.000
1734657862.7748208,0.939,-0.405,0.099,6.440,-7.070,1.820,166.000
1734657862.831092,0.929,-0.399,0.091,13.720,-13.230,3.780,115.000
1734657862.83295,0.935,-0.345,0.050,11.480,-9.450,5.600,147.000
1734657862.8339622,0.931,-0.320,0.050,8.050,-8.680,6.720,6.000
1734657862.89086,0.956,-0.330,0.058,3.290,-4.690,7.140,10.000
1734657862.8928993,0.945,-0.346,0.042,2.730,-0.910,6.580,80.000
1734657862.8938997,0.949,-0.346,0.038,3.150,-0.070,5.670,43.000
1734657862.9515858,0.928,-0.351,0.055,10.640,-5.880,5.810,40.000
1734657862.9525917,0.931,-0.320,0.044,15.610,-11.130,5.740,115.000
1734657862.953693,0.944,-0.297,0.042,14.910,-9.380,4.900,11.000
1734657863.012914,0.961,-0.264,0.035,4.480,-2.450,3.150,50.000
1734657863.0139132,0.939,-0.263,0.078,0.420,-6.090,3.780,254.000
1734657863.0149193,0.946,-0.253,0.083,1.680,-9.170,2.730,40.000
1734657863.0708334,0.958,-0.235,0.083,-3.080,-8.540,-2.030,25.000
1734657863.0723262,0.970,-0.245,0.072,-12.320,4.060,-8.120,271.000
1734657863.0743852,0.966,-0.247,0.092,-16.240,8.190,-9.310,16.000
1734657863.1308131,0.947,-0.331,0.133,-15.400,7.910,-9.870,8.000
1734657863.1331298,0.924,-0.389,0.131,3.710,-1.330,-8.050,79.000
1734657863.1341228,0.925,-0.379,0.101,5.180,0.140,-9.520,11.000
1734657863.1923041,0.919,-0.322,0.095,11.550,-0.280,-10.080,15.000
1734657863.1933053,0.969,-0.297,0.034,4.830,4.830,-10.430,157.000
1734657863.1943676,0.972,-0.310,0.030,1.050,8.960,-10.500,2.000
1734657863.2510338,0.957,-0.354,0.057,-5.950,12.390,-10.220,43.000
1734657863.252978,0.926,-0.320,0.072,8.330,-7.560,-6.370,167.000
1734657863.253831,0.925,-0.340,0.062,17.080,-9.170,-6.580,157.000
1734657863.3118045,0.942,-0.283,0.009,11.620,0.560,-8.820,172.000
1734657863.3128068,0.976,-0.288,0.061,-8.540,11.760,-10.430,0.000
1734657863.3148043,0.959,-0.327,0.075,-7.980,11.340,-9.310,178.000
1734657863.371597,0.919,-0.312,0.091,3.500,2.590,-5.320,0.000
1734657863.3725774,0.956,-0.290,0.077,13.440,-2.800,-8.750,172.000
1734657863.3745768,0.961,-0.281,0.071,9.240,2.590,-12.040,159.000
1734657863.431699,0.963,-0.253,0.102,1.050,11.480,-14.280,253.000
1734657863.4327025,0.971,-0.255,0.144,11.340,3.570,-10.360,160.000
1734657863.4338245,0.979,-0.233,0.138,11.760,1.960,-9.870,0.000
1734657863.4919121,0.981,-0.206,0.125,1.820,4.410,-13.930,12.000
1734657863.492867,0.974,-0.224,0.123,-7.210,12.810,-20.090,154.000
1734657863.4938676,0.960,-0.225,0.126,-1.260,9.450,-18.340,5.000
1734657863.5524068,0.959,-0.238,0.137,5.040,3.430,-17.780,32.000
1734657863.5534134,0.973,-0.233,0.064,-1.400,9.870,-21.280,229.000
1734657863.5537307,0.967,-0.224,0.107,-10.780,11.480,-23.940,9.000
1734657863.6129518,0.958,-0.244,0.169,-5.880,11.130,-21.630,9.000
1734657863.6718748,0.965,-0.351,0.141,-4.060,13.860,-17.640,81.000
1734657863.7312772,0.963,-0.334,0.142,-3.570,16.660,-15.890,0.000
1734657863.732285,0.960,-0.310,0.127,4.900,12.880,-14.420,0.000
1734657863.7342832,0.966,-0.248,0.129,11.550,9.380,-13.790,187.000
1734657863.7353404,0.984,-0.241,0.155,15.260,6.230,-13.300,3.000
1734657863.79175,1.032,-0.133,0.209,7.840,14.770,-14.280,234.000
1734657863.7927496,0.972,-0.162,0.171,-7.350,9.590,-14.420,18.000
1734657863.793817,0.980,-0.184,0.157,-6.510,7.280,-14.280,73.000
1734657863.8514366,0.962,-0.210,0.143,-5.810,6.020,-15.400,43.000
1734657863.852436,0.961,-0.195,0.231,-5.530,4.760,-15.050,122.000
1734657863.9140677,0.965,-0.196,0.237,-4.130,6.300,-14.420,16.000
1734657863.9140677,0.964,-0.214,0.194,-1.680,13.720,-13.090,47.000
1734657863.9150672,0.971,-0.155,0.216,0.630,18.550,-28.140,155.000
1734657863.9771395,0.995,-0.163,0.226,0.980,12.250,-13.160,0.000
1734657863.9780686,0.969,-0.198,0.201,0.910,8.050,-11.270,0.000
1734657863.9780686,0.952,-0.195,0.244,6.720,5.390,-8.330,195.000
1734657864.0390697,0.960,-0.176,0.237,10.010,4.620,-7.490,241.000
1734657864.0400684,0.979,-0.137,0.193,13.370,6.580,-7.700,0.000
1734657864.1030698,0.994,-0.102,0.184,11.200,6.020,-6.580,95.000
1734657864.15107,0.994,-0.119,0.213,9.730,8.260,-7.700,3.000
1734657864.2117507,0.981,-0.148,0.243,-1.820,11.060,-10.010,12.000
1734657864.212689,0.972,-0.100,0.276,-2.590,11.340,-9.590,244.000
1734657864.21469,0.970,-0.129,0.203,0.210,12.950,-10.010,0.000
1734657864.3301387,0.952,-0.084,0.249,-1.610,7.420,-9.240,28.000
1734657864.331137,0.968,-0.078,0.338,5.670,12.250,-6.650,235.000
1734657864.3323565,0.959,-0.064,0.360,7.140,9.940,-7.700,13.000
1734657864.3348045,0.943,-0.047,0.345,8.330,6.300,-7.700,4.000
1734657864.5108442,0.977,-0.109,0.209,20.930,13.090,-13.790,238.000
1734657864.5118442,0.935,-0.126,0.183,4.690,8.050,-7.700,13.000
1734657864.5128446,0.935,-0.102,0.183,0.420,7.490,-5.740,47.000
1734657864.513907,0.919,-0.106,0.183,-0.420,-1.820,-5.110,0.000
1734657864.5717535,0.964,-0.114,0.264,-13.580,-5.950,-8.610,7.000
1734657864.5717535,0.959,-0.109,0.285,-3.640,10.850,-5.880,171.000
1734657864.574181,0.941,-0.124,0.297,-1.050,13.160,-4.830,9.000
1734657864.6314695,1.004,-0.121,0.331,0.490,29.400,-9.520,78.000
1734657864.6932013,0.954,-0.092,0.362,0.000,24.640,-9.310,174.000
1734657864.6932013,0.952,-0.090,0.378,-5.320,21.070,-6.580,0.000
1734657864.6946657,0.964,-0.091,0.426,2.800,13.720,0.560,42.000
1734657864.7521515,1.007,0.007,0.462,5.670,27.370,-14.910,1.000
1734657864.8121915,0.985,-0.017,0.418,3.360,26.600,-14.910,0.000
1734657864.8121915,0.880,0.008,0.300,21.490,-3.640,-2.660,203.000
1734657864.8145092,0.910,-0.005,0.284,31.570,-4.970,-1.750,6.000
1734657864.8155649,0.860,-0.110,0.326,3.150,-3.850,-2.520,0.000
1734657864.8710647,0.905,-0.055,0.334,-3.920,-7.140,-8.400,0.000
1734657864.8720686,0.912,-0.039,0.352,-12.040,-10.290,-4.340,81.000
1734657864.8740647,0.920,-0.041,0.386,-16.240,-13.580,-4.060,0.000
1734657864.9318714,0.915,-0.011,0.420,-13.160,-10.640,-4.410,97.000
1734657864.932864,0.906,0.017,0.428,-13.300,-10.360,-4.830,110.000
1734657864.9348943,0.909,0.012,0.427,-9.800,-8.470,-5.110,25.000
1734657864.9918194,0.892,0.015,0.466,-0.840,-7.700,-3.780,17.000
1734657865.0503786,0.895,0.029,0.383,2.450,-7.000,-3.990,0.000
1734657865.1714442,0.868,0.015,0.383,1.960,-5.460,-5.320,124.000
1734657865.2316034,0.895,-0.011,0.373,0.280,-6.020,-5.460,95.000
1734657865.2908008,0.980,-0.104,0.335,0.560,-2.520,-8.190,131.000
1734657865.3508365,0.978,-0.052,0.358,5.390,-2.310,0.070,0.000
1734657865.409721,0.969,-0.060,0.291,5.250,-10.430,-0.490,27.000
1734657865.4712589,0.926,-0.023,0.316,4.200,-13.440,-1.750,150.000
1734657865.4722595,1.004,-0.002,0.348,1.120,-8.680,-2.310,59.000
1734657865.4732587,0.922,-0.033,0.323,-0.490,-11.760,-1.610,11.000
1734657865.4753025,1.008,-0.006,0.281,-1.820,-3.430,-3.850,12.000
