ts_receiver	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z
1734657948.808456	0.967	-0.086	-0.169	1.68	-1.19	-0.14
1734657948.858456	0.9666208209706786	-0.08653085064104997	-0.16892416419413572	1.653457467947501	-1.158148961537001	-0.11876597435800079
1734657948.9084558	0.9662416419413571	-0.08706170128209996	-0.16884832838827143	1.626914935895002	-1.1262979230740022	-0.09753194871600157
1734657948.958456	0.9658624629120357	-0.08759255192314994	-0.16877249258240717	1.600372403842503	-1.0944468846110036	-0.07629792307400235
1734657949.008456	0.9654832838827143	-0.08812340256419991	-0.16869665677654289	1.5738298717900039	-1.0625958461480047	-0.05506389743200313
1734657949.058456	0.9651041048533929	-0.0886542532052499	-0.1686208209706786	1.5472873397375049	-1.0307448076850059	-0.03382987179000392
1734657949.108456	0.9647249258240714	-0.08918510384629988	-0.1685449851648143	1.5207448076850059	-0.998893769222007	-0.012595846148004686
1734657949.1584558	0.96434574679475	-0.08971595448734986	-0.16846914935895002	1.4942022756325068	-0.9670427307590082	0.008638179493994536
1734657949.208456	0.9639665677654287	-0.09024680512839985	-0.16839331355308576	1.4676597435800078	-0.9351916922960094	0.029872205135993757
1734657949.258456	0.9635873887361073	-0.09077765576944982	-0.16831747774722147	1.4411172115275088	-0.9033406538330107	0.05110623077799295
1734657949.308456	0.9632082097067858	-0.0913085064104998	-0.16824164194135718	1.4145746794750098	-0.8714896153700118	0.07234025641999217
1734657949.358456	0.9628290306774644	-0.09183935705154979	-0.1681658061354929	1.3880321474225108	-0.8396385769070129	0.09357428206199142
1734657949.4084558	0.962449851648143	-0.09237020769259977	-0.1680899703296286	1.3614896153700118	-0.8077875384440141	0.11480830770399064
1734657949.458456	0.9620706726188216	-0.09290105833364974	-0.16801413452376432	1.3349470833175128	-0.7759364999810153	0.13604233334598986
1734657949.508456	0.9653978365719702	-0.09028173074242382	-0.16867956731439407	0.9256574479355426	-0.7462151439962084	0.1162151439962084
1734657949.558456	0.9695740492187842	-0.08694076062497262	-0.16951480984375686	0.42868814296467717	-0.7169816554685103	0.08698165546851042
1734657949.608456	0.9681771040842069	-0.08569507198468966	-0.1734753599234483	0.3589476751772438	-0.7729825583924146	0.045672480535861815
1734657949.6584558	0.9622371413436223	-0.08222816910317124	-0.17946979656701903	0.17617215506130968	-1.132685441852009	-0.024742826872445438
1734657949.708456	0.9679449956187804	-0.06025475713406929	-0.17708395405554556	-2.5938503066853653	-2.176687374769319	-0.12986761398588056
1734657949.758456	0.9600635698136942	-0.09675820296815263	-0.18911349870541394	-3.1455501130413976	-3.134902827914007	1.321973981687889
1734657949.808456	0.9521821440086081	-0.1332616488022359	-0.20114304335528227	-3.6972499193974286	-4.093118281058693	2.7738155773616553
1734657949.858456	0.9242605609955667	-0.14538930543169296	-0.25535455921989947	-3.754656010673888	-10.73696464870917	1.6369415849173632
1734657949.9084558	0.8827686774658262	-0.1410107649587053	-0.33812982435209527	-3.477348447384668	-21.230866648969663	-1.252895127254511
1734657949.958456	0.8412767939360858	-0.1366322244857176	-0.4209050894842911	-3.200040884095448	-31.724768649230157	-4.142731839426386
1734657950.008456	0.7997849104063453	-0.1322536840127299	-0.503680354616487	-2.9227333208062274	-42.21867064949065	-7.03256855159826
1734657950.058456	0.758293026876605	-0.12787514353974225	-0.5864556197486824	-2.6454257575170086	-52.712572649751095	-9.922405263770122
1734657950.108456	0.717815767727705	-0.127	-0.6345137274332889	12.24156703881596	-45.00051420534008	-12.142736855565058
1734657950.1584558	0.6745746965196742	-0.12001901365955345	-0.6679511077325769	12.723538318064602	-37.806464644248166	-11.623612595315151
1734657950.208456	0.6369146791655559	-0.11007200362870975	-0.6954346549741575	10.502980937337147	-34.9645338977993	-10.38109322044014
1734657950.258456	0.6059964573463047	-0.10190248299196711	-0.7190336865539094	17.774663918056	-33.89576245413959	-10.558705677649053
1734657950.308456	0.5533413380304142	-0.09088281474160742	-0.7404687410335703	5.697287993751395	-33.29327772818567	-10.510748716804285
1734657950.358456	0.4171170513597091	-0.06664659195970285	-0.8374136321611886	-3.1363973443427895	-42.24396552108905	-12.73379535817898
1734657950.4084558	0.38219778068041554	-0.03356206065980413	-0.8769899076082398	-4.119051516495103	-45.19231070474182	-11.16934424618629
1734657950.458456	0.3660679922701583	-0.019238382485329254	-0.8801454423679633	-3.531204945207556	-44.41162719864156	-8.958253650695465
1734657950.508456	0.34665156300786176	-0.017999035936672028	-0.8689913234300483	-3.126351739312862	-42.18493456622074	-6.905069535086658
1734657950.558456	0.33010375732506037	-0.016444329541537402	-0.8604660461909687	-3.0986280592899	-40.299658738366084	-5.133309203722854
1734657950.608456	0.32548159246613084	-0.01357858732900111	-0.8628695719176119	-4.638733390285211	-39.83374452058599	-4.531503339090233
1734657950.6584558	0.3208594276072013	-0.010712845116464819	-0.8652730976442553	-6.1788387212805205	-39.36783030280589	-3.929697474457612
1734657950.708456	0.31623726274827185	-0.007847102903928527	-0.8676766233708987	-7.718944052275831	-38.9019160850258	-3.3278916098249907
1734657950.758456	0.31161509788934233	-0.004981360691392236	-0.8700801490975419	-9.25904938327114	-38.43600186724571	-2.7260857451923695
1734657950.808456	0.30699293303041286	-0.0021156184788559563	-0.8724836748241853	-10.799154714266445	-37.97008764946561	-2.124279880559751
1734657950.858456	0.30237076817148334	0.0007501237336803475	-0.8748872005508287	-12.339260045261764	-37.504173431685516	-1.522474015927127
1734657950.9084558	0.2977486033125538	0.0036158659462166287	-0.8772907262774721	-13.879365376257066	-37.03825921390543	-0.9206681512945085
1734657950.958456	0.29312643845362435	0.0064816081587529065	-0.8796942520041153	-15.41947070725237	-36.57234499612534	-0.31886228666189
1734657951.008456	0.2885042735946948	0.009347350371289212	-0.8820977777307587	-16.959576038247686	-36.10643077834524	0.2829435779707339
1734657951.058456	0.28388210873576536	0.01221309258382549	-0.8845013034574021	-18.49968136924299	-35.640516560565146	0.8847494426033524
1734657951.108456	0.275283163099055	0.0028839282481623978	-0.9056913271032552	-20.14919644861393	-36.417142888176414	-0.00723217970948653
1734657951.1584558	0.2621573310669786	-0.01919428085781125	-0.948441398012535	-21.40528828452762	-38.853253718613644	-2.9181960617081164
1734657951.208456	0.2577487313318538	-0.009747281425400926	-0.9507506645404575	-20.229661688494335	-39.60271567358486	-3.9027833358859922
1734657951.258456	0.25334013159672897	-0.00030028199299068567	-0.95305993106838	-19.054035092461064	-40.35217762855607	-4.88737061006386
1734657951.308456	0.24893153186160422	0.009146717439419551	-0.9553691975963026	-17.878408496427788	-41.10163958352729	-5.871957884241727
1734657951.358456	0.24452293212647938	0.01859371687182988	-0.9576784641242251	-16.702781900394505	-41.851101538498504	-6.856545158419603
1734657951.4084558	0.23752235663042293	0.025951793263661798	-0.9599184909476055	-15.957668837876064	-42.55325105691265	-8.070980459115434
1734657951.458456	0.22705384283584087	0.030514991584377052	-0.962065878392648	-15.78856207657897	-43.192098821812785	-9.592941310789287
1734657951.508456	0.21658532904125893	0.03507818990509227	-0.9642132658376904	-15.619455315281876	-43.83094658671291	-11.114902162463128
1734657951.558456	0.20611681524667697	0.03964138822580748	-0.9663606532827329	-15.450348553984782	-44.46979435161305	-12.636863014136967
1734657951.608456	0.13232701051422838	0.09715978628780067	-0.9531178056367234	-30.72720459472672	-46.205971645001256	-14.591801026572647
1734657951.6584558	0.012861788256580534	0.13817345311123636	-0.921623924101864	-34.597938711699754	-43.23087915340723	-14.222731055225335
1734657951.708456	-0.11972434258384945	0.15204229524935664	-0.88195903558684	-25.957650059650813	-36.648726674655336	-12.106345744948177
1734657951.758456	-0.25231047342427826	0.16591113738747681	-0.8422941470718164	-17.31736140760195	-30.066574195903506	-9.98996043467104
1734657951.808456	-0.38489660426470707	0.17977997952559696	-0.8026292585567927	-8.677072755553084	-23.484421717151676	-7.873575124393901
1734657951.858456	-0.39278113580523566	0.16623539093991505	-0.8163151934224884	-11.006617943567225	-21.89617514332284	-6.529609217479912
1734657951.9084558	-0.39865546414194364	0.15224889490013416	-0.8308611493038605	-13.512998033895958	-20.388430870234462	-5.198094794492772
1734657951.958456	-0.4045297924786517	0.13826239886035316	-0.8454071051852328	-16.019378124224716	-18.88068659714607	-3.866580371505621
1734657952.008456	-0.4179064397668205	0.13797069866295908	-0.8518365246486254	-15.69065140350829	-19.376901567354878	-4.211839210140188
1734657952.058456	-0.44211224484380846	0.1574466337823746	-0.8465501994019269	-11.26961413140096	-22.765714278133185	-6.977421997097196
1734657952.108456	-0.46631804992079656	0.17692256890179034	-0.8412638741552283	-6.848576859293592	-26.15452698891152	-9.743004784054229
1734657952.1584558	-0.49052385499778445	0.1963985040212059	-0.8359775489085298	-2.4275395871862617	-29.543339699689824	-12.508587571011237
1734657952.208456	-0.498386912340973	0.20323059330985113	-0.8332804906576599	-1.398448244548458	-30.574866290605538	-13.366507185653388
1734657952.258456	-0.5025422267066403	0.20719412393556463	-0.8311708695181672	-1.138900916477543	-31.071586177086083	-13.791627809217818
1734657952.308456	-0.5066975410723077	0.2111576545612781	-0.8290612483786746	-0.8793535884066277	-31.568306063566627	-14.216748432782248
1734657952.358456	-0.5108528554379751	0.21512118518699164	-0.8269516272391819	-0.6198062603357102	-32.06502595004718	-14.641869056346682
1734657952.4084558	-0.5150081698036425	0.2190847158127051	-0.8248420060996892	-0.3602589322647949	-32.56174583652772	-15.066989679911112
1734657952.458456	-0.5191634841693099	0.22304824643841864	-0.8227323849601965	-0.10071160419387737	-33.05846572300827	-15.492110303475545
1734657952.508456	-0.5233187985349772	0.22701177706413211	-0.8206227638207039	0.1588357238770377	-33.55518560948882	-15.917230927039977
1734657952.558456	-0.5274741129006446	0.2309753076898456	-0.8185131426812112	0.4183830519479528	-34.05190549596936	-16.342351550604405
1734657952.608456	-0.531629427266312	0.23493883831555912	-0.8164035215417186	0.6779303800188703	-34.548625382449906	-16.76747217416884
1734657952.6584558	-0.5357847416319793	0.2389023689412726	-0.8142939004022259	0.9374777080897856	-35.045345268930454	-17.19259279773327
1734657952.708456	-0.5399400559976467	0.24286589956698612	-0.8121842792627332	1.197025036160703	-35.542065155411	-17.617713421297704
1734657952.758456	-0.5440953703633141	0.2468294301926996	-0.8100746581232405	1.4565723642316184	-36.03878504189154	-18.042834044862133
1734657952.808456	-0.5482506847289815	0.25079296081841307	-0.8079650369837479	1.7161196923025337	-36.53550492837209	-18.467954668426565
1734657952.858456	-0.5524059990946488	0.2547564914441266	-0.8058554158442552	1.975667020373449	-37.03222481485263	-18.893075291990996
1734657952.9084558	-0.5565613134603163	0.2587200220698401	-0.8037457947047626	2.2352143484443685	-37.52894470133319	-19.31819591555543
1734657952.958456	-0.561909049074971	0.2603223508129044	-0.7981240518780894	2.4580989960756345	-38.0837571803425	-19.524218070638586
