ts_receiver	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z
1734657947.9105902	0.954	0.104	0.331	-6.37	-2.1	-0.21
1734657947.9605901	0.9561723935666205	0.0791672686850622	0.33144484579004146	-7.587151986742742	-3.696603377483172	0.34396622516827935
1734657948.01059	0.9510568429659666	0.0770962879527421	0.36507656545935435	-6.188341201304931	-2.5120419847646698	0.7241994776935079
1734657948.0605903	0.9541179033366844	0.05804530293216559	0.3733378829120589	-4.139361130427525	-0.4869812800756579	1.4895251870601656
1734657948.1105902	0.9355448841559937	0.1062571542244758	0.34587142288776207	1.123430049181854	-2.853288953975603	3.1825715422447582
1734657948.1605902	0.9530558327730987	0.10887562373947211	0.3326395819327468	-3.883490727943111	1.12390829411691	1.5521697573522966
1734657948.2105901	0.9460502348809727	0.0931130284821887	0.3151255872024319	-5.170769340621256	0.633516441668093	1.1230768864595815
1734657948.26059	0.9462542681887176	0.08	0.34188140228307656	-3.133396319630716	-0.7569496933025597	4.024402453579523
1734657948.3105903	0.939712491174966	0.0780687367624491	0.3472875088250339	-6.095690897638062	-0.9896231467428753	2.5803768532571247
1734657948.3605902	0.9368252161395415	0.051	0.36402976201500137	-8.942045458754599	2.4999621177045013	2.7359848470818005
1734657948.4105902	0.9364018483926366	0.04571384562080082	0.3393987677382423	-4.353741225030882	2.267913741676961	3.224049290470308
1734657948.4605901	0.954101363061965	0.06247258361177689	0.3595506815309825	-7.793589219623415	-0.30358921962341573	2.3060684633960973
1734657948.51059	0.939011699577725	0.020032905062351808	0.3520058497888625	-8.189692886084716	-0.6996928860847165	2.2400511856525473
1734657948.5605903	0.9217765660408375	0.022460490565594658	0.3577411446530542	-7.615885534694581	-2.250109056324633	1.7232969812251224
1734657948.6105902	0.9509286194285034	0.03239581933335317	0.38025594838095805	-7.429386339983937	-0.48500335999524036	-1.632710713329962
1734657948.6605902	0.928824813988021	0.02758915284858635	0.363	-1.9229925595208355	-2.7712406994010443	2.9482481398802087
1734657948.7105901	0.9302917319349043	0.0286369513820745	0.363	-1.981669277396172	-2.844586596745215	2.962917319349043
1734657948.76059	0.9317586498817878	0.029684749915562653	0.363	-2.0403459952715086	-2.917932494089386	2.977586498817877
1734657948.8105903	0.9332255678286712	0.030732548449050805	0.363	-2.099022713146845	-2.9912783914335566	2.992255678286711
1734657948.8605902	0.9346924857755546	0.03178034698253896	0.363	-2.1576994310221815	-3.0646242887777273	3.0069248577555454
1734657948.9105902	0.9485134481620382	0.03430717407644553	0.3633295962966351	-2.816008741404749	-2.4109195178307954	1.97177166559951
1734657948.9605901	0.9656111331612627	0.037226291027532644	0.36374661300393324	-3.6333614877091405	-1.564375602015533	0.6581690376103104
1734657949.01059	0.9494310289936974	0.04473629669253555	0.3763113580577113	-4.362572945830372	4.179872852218849	0.6061106945804535
1734657949.0605903	0.906262089303218	0.0	0.42187081524119374	4.472258991845508	4.469655141921617	4.6476495693340905
1734657949.1105902	0.9290886646884287	-5.319881305717573e-05	0.4139468011869428	6.367517388723998	1.4687586943619992	7.287447833828005
1734657949.1605902	0.947723253053193	-0.009	0.39207703315824566	10.072410680890508	2.1796861431382433	10.719686143138244
1734657949.2105901	0.9409024701998601	-0.009	0.3878140438749126	12.041911729790385	2.418413543004895	10.958413543004896
