ts_receiver,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,EMG
1734599413.5627854,1.006,0.038,0.026,-0.63,-3.92,0.7,0.0
1734599413.6127853,0.9971480464745415,0.04270390705091696,-0.02211172115275089,-2.591117211527509,-5.059609294908304,-1.3311172115275087,0.0
1734599413.6627853,0.9884247850496164,0.045,0.027469784175586525,-3.913353746336189,-3.046381207136962,-1.0625586067556414,0.0
1734599413.7127855,0.9871205687616479,0.04429314374611737,0.04593143746117373,-3.205891602376565,-2.376069828872406,-0.9594799377717839,0.0
1734599413.7627854,0.9904610643573556,0.043179645214214794,0.03479645214214793,-1.1988104986221653,-2.5904182962636524,-1.0374248350049644,0.0
1734599413.8127854,0.9938015599530634,0.04206614668231221,0.023661466823122135,0.8082706051322353,-2.8047667636548987,-1.115369732238145,0.0
1734599413.8627853,0.9972859680625922,0.04122241960423838,0.012173870041400326,2.8167436456529655,-2.983309647491395,-1.1855516079152324,0.0
1734599413.9127853,1.0040106265632014,0.04645270954915668,-0.00725292118258194,4.856556724171103,-2.3556748541011987,-1.0809458090168664,0.0
1734599413.9627855,1.0006567067241372,0.050003734978448566,0.0016940565086228428,3.262570640301402,-2.6375381616379996,-0.8162309191810002,0.0
1734599414.0127854,1.0021864782675471,0.044720282598679155,0.017372956535094457,1.180944509291967,-2.430419781907541,-0.5168415757948087,0.0
1734599414.0627854,1.0058304915519158,0.039847542240421245,0.021270814142146523,0.36305913956128205,-1.8282849467797435,-0.3618655913658974,0.0
1734599414.1127853,1.005415040343589,0.04192479828205448,0.01213088755896027,0.5666302316413394,-1.3338980088710328,-0.39094717594876277,0.0
1734599414.1627853,1.005000837191654,0.04402260417465582,0.002992465275114727,0.7702930170788718,-0.8409962580681638,-0.42041022391042043,0.0
1734599414.2127855,1.0058473743909773,0.06687910855638934,-0.00462636951879645,1.0665810368420843,-1.8483755252630858,-0.8352134515789178,0.0
1734599414.2627854,0.9928834510648038,0.03510207659841046,0.020923442551192148,-1.82777178701514,0.1445857445193659,0.5397238296795773,0.0
1734599414.3127854,0.9907229138424763,0.02804136218887115,0.00906698244122342,-2.3309589546552014,0.11481326253138358,1.7484370763714536,0.0
1734599414.3627853,1.00970045297679,0.11325694730263862,0.023245317581310935,5.601311077232938,-0.5491088139411779,0.5114652883647068,0.0
1734599414.4127853,1.0042744884108794,0.07610995912063587,0.03326248293376112,2.796504778546887,-2.0099454278401634,1.3879672567040982,0.0
1734599414.4627855,0.9901343046145532,0.03805568727920499,0.02996724277693824,-0.19624196631406104,-6.371375803368594,3.3597706994385677,0.0
1734599414.5127854,1.0073442026360298,0.04519149865396356,0.02576970667413908,1.5667231968615858,-6.547672319686159,3.3303879467189734,0.0
1734599414.5627854,1.0245541006575063,0.05232731002872212,0.021572170571339932,3.329688360037229,-6.723968836003723,3.3010051939993796,0.0
1734599414.6127853,1.020101856573973,0.051626765130039304,0.017924163156947264,2.972839946904159,-6.626527848609597,3.925725033184901,0.0
1734599414.6627853,1.00267748273495,0.04623350656081787,0.014605234806657152,1.3465650552620043,-6.365162241024251,4.942146840461247,0.0
1734599414.7127855,0.9849884898603823,0.02966147666825667,-0.007734597361574861,-2.241327229653605,-7.533886237458263,7.191421815310241,0.0
1734599414.7627854,0.9941757138292123,0.010119485403864353,-0.002035142765842457,3.774096015338467,-8.069187950149983,6.80229996804486,0.0
1734599414.8127854,1.0010702395057605,0.014807762863917122,-0.0034140479011520947,3.542439952606448,-8.822070154029044,7.284916765403233,0.0
