ts_receiver	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z
1734600918.7307825	-0.975	0.215	0.229	12.88	-6.86	-0.14
1734600918.7807825	-0.9733973497433233	0.21099337435830812	0.22258939897329302	10.692382399636239	-4.868707056079141	-0.757020348820548
1734600918.8307824	-0.9717946994866464	0.20698674871661626	0.216178797946586	8.504764799272479	-2.8774141121582817	-1.374040697641096
1734600918.8807826	-0.9782990807573241	0.21288106607417423	0.2014630513910244	7.866507496156079	-0.014630513910244005	-3.055911777436096
1734600918.9307826	-0.9830537237572704	0.21677122852867584	0.20448873330008122	2.4202800598538268	-0.044887333000812074	-2.571802671987007
1734600918.9807825	-0.9862795252201535	0.21380391689332	0.20224486645301304	-1.1922017773933988	-0.16077982226066012	-2.190173293835702
1734600919.0307825	-0.9820418443184435	0.17735986113861482	0.17427617250172767	4.147276158761084	-0.6947276158761082	-2.30882835908358
1734600919.0807824	-0.9809333400535094	0.19695996371104926	0.20682664381806803	5.543066760749132	-2.244666196254342	-2.0169332392508683
1734600919.1307826	-0.98	0.1993807105231357	0.20115989801558293	6.332157402289697	-2.2870812170774375	-2.144593914612814
1734600919.1807826	-0.98	0.19605706135111522	0.1899425820600139	7.350024961220961	-2.2579992868222583	-2.2900035658887083
1734600919.2307825	-0.982	0.16957842738115872	0.20408431452376824	4.676778094428075	-2.8	-1.0772680111091852
1734600919.2807825	-0.9856615844446173	0.1617225711092095	0.21278963629589293	4.04761829698202	-2.794663666848182	-1.2341763778624848
1734600919.3307824	-0.9830856209337652	0.19005816972858336	0.21880021782121464	-6.170370296064905	-0.08990198045340714	0.028045742455076628
1734600919.3807826	-0.978	0.1706176141213617	0.2175955964696596	-9.651077662831772	0.4855388314158862	0.7481537228613713
1734600919.4307826	-0.978	0.1766801147336546	0.21607997131658635	-9.79253601045194	0.5562680052259703	0.7245773315913433
1734600919.4807825	-0.978	0.18274261534594752	0.2145643461635131	-9.933994358072107	0.6269971790360542	0.7010009403213153
1734600919.5307825	-0.978	0.18880511595824043	0.2130487210104399	-10.075452705692276	0.6977263528461383	0.6774245490512872
1734600919.5807824	-0.978	0.19486761657053336	0.21153309585736665	-10.216911053312444	0.7684555266562223	0.6538481577812593
1734600919.6307826	-0.978	0.20093011718282627	0.21001747070429344	-10.358369400932611	0.8391847004663062	0.6302717665112313
1734600919.6807826	-0.9818985902924329	0.18148779740729573	0.2	-4.228033934277956	-0.0314506602351525	-0.6158026409406101
