ts_receiver	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z
1734600918.6684618	0.989	-0.134	0.019	-10.43	3.57	-2.1
1734600918.7184618	0.9910602751353523	-0.13688438518949325	0.015703559783436273	-10.15598340699814	3.469046518367736	-1.9846245924202697
1734600918.7684617	0.9931205502707047	-0.13976877037898652	0.012407119566872547	-9.88196681399628	3.3680930367354716	-1.8692491848405393
1734600918.818462	0.995180825406057	-0.1426531555684798	0.00911067935030882	-9.60795022099442	3.2671395551032076	-1.7538737772608088
1734600918.8684618	0.9972411005414094	-0.14553754075797304	0.005814239133745095	-9.333933627992561	3.1661860734709437	-1.6384983696810784
1734600918.9184618	0.999	-0.14750478568344133	0.006136357338204888	-9.43798377105129	3.082888750179926	-1.5891087530587344
1734600918.9684618	0.999	-0.14411938393490126	0.02757723507895875	-11.748520464429896	3.1026369270464094	-1.9248277597889594
1734600919.0184617	0.999	-0.14073398218636118	0.04901811281971259	-14.0590571578085	3.122385103912893	-2.260546766519184
1734600919.068462	0.999	-0.1373485804378211	0.07045899056046644	-16.369593851187105	3.142133280779377	-2.5962657732494083
1734600919.1184618	0.9941168097342735	-0.13990655221258116	0.08241823318600852	-7.753129411036197	1.0648777565347962	-2.490723676979403
1734600919.1684618	0.989	-0.14011773816572345	0.08258360958583663	1.7943163414250525	-1.4243693278072815	-2.1802131677521412
1734600919.2184618	0.989	-0.12961286981018472	0.07333932543296255	0.5883574542092056	-2.247951006881518	-2.0184381950768446
1734600919.2684617	0.989	-0.11910800145464598	0.06409504128008846	-0.6176014330066413	-3.071532685955755	-1.8566632224015482
1734600919.318462	0.989	-0.10860313309910727	0.0548507571272144	-1.8235603202224855	-3.89511436502999	-1.694888249726252
1734600919.3684618	0.989	-0.09809826474356853	0.04560647297434032	-3.029519207438332	-4.718696044104227	-1.5331132770509555
1734600919.4184618	0.9880016665040492	-0.10573041857742219	0.047740417601717246	-3.622295853253976	-4.026691501609913	-1.6447083617913942
1734600919.4684618	0.9863647052395356	-0.12496471343545712	0.057152944872670516	-3.822823608156894	-2.365175818128596	-1.9311765830812764
1734600919.5184617	0.9853242499035507	-0.14070277092174516	0.06472979174704106	-3.8859698226108073	-1.0140462398728267	-2.149193964522161
1734600919.568462	0.987273828548055	-0.13891565716428292	0.06310514287662085	-3.2604800074990274	-1.2187519975457728	-2.0240960014998053
1734600919.6184618	0.9892234071925592	-0.1371285434068207	0.06148049400620064	-2.6349901923872467	-1.4234577552187195	-1.8989980384774492
1734600919.6684618	0.9911729858370635	-0.13534142964935847	0.05985584513578043	-2.009500377275467	-1.6281635128916656	-1.7739000754550933
1734600919.7184618	0.9931225644815678	-0.13355431589189626	0.058231196265360226	-1.3840105621636862	-1.8328692705646121	-1.6488021124327372
1734600919.7684617	0.995072143126072	-0.13176720213443402	0.05660654739494001	-0.7585207470519051	-2.0375750282375584	-1.523704149410381
1734600919.818462	0.9969951996433528	-0.1299183939369971	0.05493279500693879	-0.14924068654591696	-2.239159937586735	-1.400336024965306
1734600919.8684618	0.9965643566431196	-0.1225940629330331	0.04890099300367431	-0.9786134619947827	-2.163762412545929	-1.4304950349816283
1734600919.9184618	0.9961335136428864	-0.11526973192906911	0.042869191000409854	-1.8079862374436448	-2.088364887505123	-1.4606540449979506
1734600919.9684618	0.9957026706426533	-0.1079454009251051	0.03683738899714538	-2.6373590128925106	-2.0129673624643174	-1.490813055014273
1734600920.0184617	0.9952718276424201	-0.10062106992114109	0.0308055869938809	-3.4667317883413764	-1.9375698374235113	-1.5209720650305956
1734600920.068462	0.9946414802364938	-0.09651217109072321	0.028434079054025004	-3.6673322128443746	-1.7824440709481246	-1.5937779645259376
1734600920.1184618	0.9936700914808652	-0.09789986931304984	0.03231963407653955	-2.7930823327786003	-1.4910274442595333	-1.7394862778702334
1734600920.1684618	0.9926987027252365	-0.09928756753537646	0.03620518909905409	-1.9188324527128295	-1.1996108175709432	-1.8851945912145283
1734600920.2184618	0.9917273139696078	-0.10067526575770308	0.04009074412156864	-1.0445825726470548	-0.9081941908823516	-2.030902904558824
1734600920.2684617	0.9907559252139791	-0.10206296398002972	0.0439762991440832	-0.17033269258128048	-0.6167775641937603	-2.17661121790312
1734600920.318462	0.9897845364583505	-0.10345066220235634	0.04786185416659775	0.7039171874844943	-0.3253609375051687	-2.3223195312474156
1734600920.3684618	0.9888131477027219	-0.10483836042468296	0.0517474091891123	1.5781670675502681	-0.03394431081657734	-2.4680278445917114
1734600920.4184618	0.9892198893054811	-0.10640662976849372	0.05391565395068341	1.9779190223967942	-0.19798520105536707	-2.371775357575036
1734600920.4684618	0.9967083806463132	-0.10890279354877105	0.047259217203277186	-0.06061473149636143	-2.7024695272669583	-1.0321674621595338
1734600920.5184617	0.9921276601059651	-0.09113475372187188	0.027510640423860235	1.0537232740385605	-3.652659481456115	-2.0031913777473376
1734600920.568462	0.9923025897050836	-0.06941503898137195	0.020069173163561993	0.3270059270856598	-4.55665491500783	-2.24
1734600920.6184618	0.9939777918011311	-0.04679981068473008	0.016299968447455015	-0.962899686870951	-5.4654520521136245	-2.24
1734600920.6684618	0.9930575739574671	-0.04789193299275277	0.005906558156112629	0.6068102649400022	-6.0653232743257695	-3.010495663538078
1734600920.7184618	1.0168205661958687	-0.09316768546692346	-0.1461358217767003	-0.14230935581496162	-29.915041835079037	1.1980994496579433
1734600920.7684617	0.9813215500406666	-0.03948624640295929	-0.07167447081700803	-7.354670442957245	-29.127136842366017	0.7738429151201621
1734600920.818462	0.9891051326053042	-0.09168336193447728	-0.08477872542901713	-14.171575460218397	-22.254952683307344	0.9402077847113881
1734600920.8684618	0.9823812480359446	-0.08503874567907829	-0.08304421762066819	-13.321666634127414	-15.220186262645147	0.8593374725032255
1734600920.9184618	0.9711637570789566	-0.060360265573704726	-0.07659416032040009	-10.161138556996049	-8.153166959742716	0.7022925991053937
1734600920.9684618	0.9599462661219685	-0.03568178546833094	-0.07014410302013195	-7.0006104798646565	-1.0861476568402217	0.5452477257075605
1734600921.0184617	0.9519934003630645	-0.016404095062941493	-0.06680159048894749	-4.623790493230015	4.56767915900369	0.4388577696039363
1734600921.068462	0.956899766046253	-0.018399904832374137	-0.07569957571100136	-5.333966136186464	4.654995836416369	0.5319955588441264
1734600921.1184618	0.9618061317294416	-0.020395714601806766	-0.08459756093305515	-6.044141779142907	4.742312513829046	0.6251333480843156
1734600921.1684618	0.9667124974126301	-0.022391524371239393	-0.09349554615510895	-6.7543174220993505	4.8296291912417235	0.718271137324505
1734600921.2184618	0.9716188630958187	-0.024387334140672037	-0.10239353137716282	-7.4644930650558	4.916945868654402	0.8114089265646951
1734600921.2684617	0.9765252287790073	-0.026383143910104663	-0.11129151659921663	-8.174668708012243	5.004262546067078	0.9045467158048843
1734600921.318462	0.9814315944621959	-0.02837895367953731	-0.1201895018212705	-8.884844350968692	5.091579223479757	0.9976845050450744
1734600921.3684618	0.9863379601453844	-0.030374763448969937	-0.1290874870433243	-9.595019993925135	5.178895900892434	1.0908222942852637
