ts_receiver,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,EMG
1734600921.252829,-0.414,0.174,0.823,-10.290,78.190,-13.020,63.000
1734600921.3749216,-0.442,0.176,0.839,-13.720,84.630,-14.700,69.000
1734600921.3749216,-0.513,0.159,0.839,-14.000,98.210,-17.640,73.000
1734600921.8521678,-0.549,0.152,0.833,-14.770,112.630,-21.980,65.000
1734600922.0309894,-0.545,0.185,0.895,-9.660,116.690,-24.150,69.000
1734600922.032601,-0.600,0.220,0.852,-2.030,126.560,-29.400,72.000
1734600922.0348227,-0.762,0.231,0.771,33.390,144.760,-50.610,63.000
1734600922.0358741,-0.852,0.257,0.765,97.090,164.010,-84.140,65.000
1734600922.0946176,-0.947,0.248,0.740,18.970,-191.520,50.120,63.000
1734600922.151723,-0.852,0.175,0.869,-3.570,-154.770,37.870,55.000
1734600922.1527762,-0.833,0.184,0.910,-12.670,-153.370,37.310,63.000
1734600922.1547284,-0.744,0.226,0.906,-11.340,-152.600,33.460,71.000
1734600922.1556592,-0.666,0.356,0.971,4.340,-156.800,30.940,63.000
1734600922.2135546,-0.636,0.352,0.978,17.290,-158.760,32.340,69.000
1734600922.2720795,-0.613,0.294,1.004,23.590,-156.870,38.430,62.000
1734600922.2726963,-0.594,0.286,0.980,24.710,-152.320,39.830,66.000
1734600922.2742069,-0.485,0.234,0.974,21.280,-143.500,44.100,71.000
1734600922.2757618,-0.419,0.306,0.923,8.820,-124.810,47.670,63.000
1734600922.511466,-0.369,0.308,0.987,8.680,-115.290,46.690,67.000
1734600922.513474,-0.330,0.250,0.893,16.450,-98.070,46.970,62.000
1734600922.514531,-0.291,0.227,0.858,16.870,-93.030,47.040,66.000
1734600922.5174732,-0.216,0.160,0.778,17.080,-75.950,46.830,72.000
1734600922.5718522,-0.148,0.077,0.692,-1.540,-31.150,35.980,68.000
1734600922.5731869,-0.379,0.183,0.871,-14.910,157.710,-46.060,55.000
1734600922.5747514,-0.397,0.168,0.908,-11.690,161.700,-47.670,63.000
1734600922.6320448,-0.474,0.265,0.937,-12.740,169.470,-52.080,70.000
1734600922.6335964,-0.568,0.230,0.931,-0.210,173.950,-57.470,66.000
1734600922.6352692,-0.558,0.254,1.026,5.880,175.000,-59.780,67.000
1734600922.692454,-0.601,0.321,0.937,16.240,179.270,-64.470,72.000
1734600922.693458,-0.694,0.382,0.904,56.560,179.340,-73.710,63.000
1734600922.695511,-0.702,0.356,1.005,70.000,178.920,-78.400,67.000
1734600922.9332285,-0.781,0.281,0.923,79.870,183.190,-86.800,73.000
1734600922.9342296,-0.830,0.240,0.925,56.630,187.390,-89.460,67.000
1734600922.9920495,-0.855,0.220,0.895,54.250,187.810,-88.900,69.000
1734600923.0516198,-0.910,0.268,0.832,44.800,186.060,-87.220,71.000
1734600923.0526288,-0.974,0.369,0.762,61.250,179.480,-89.810,68.000
1734600923.4125254,-0.760,0.235,0.510,-50.400,65.030,-0.980,56.000
1734600923.4134586,-0.757,0.190,0.531,-59.570,45.640,17.850,66.000
1734600923.4144573,-0.755,0.283,0.488,-61.880,-8.680,31.920,67.000
1734600923.4164534,-0.819,0.247,0.572,-24.710,-73.640,38.150,58.000
1734600923.4721935,-0.837,0.268,0.576,-20.090,-97.090,43.400,66.000
1734600923.4730003,-0.488,0.264,0.776,4.900,-131.600,45.570,57.000
1734600923.5317662,-0.455,0.224,0.842,-3.570,-119.630,43.750,63.000
1734600923.5927038,-0.462,0.274,0.751,-18.550,-96.460,38.850,69.000
1734600923.5937157,-0.442,0.318,0.724,-9.170,-69.020,32.690,63.000
1734600923.5951312,-0.414,0.305,0.723,-0.980,-59.570,30.520,68.000
1734600923.5961003,-0.360,0.230,0.738,2.170,-36.750,23.240,73.000
1734600923.6525934,-0.337,0.168,0.694,-22.190,6.160,6.160,69.000
1734600923.6536248,-0.325,0.220,0.642,-9.660,69.230,-20.510,58.000
1734600923.6553972,-0.360,0.224,0.679,-2.870,80.360,-24.010,64.000
1734600923.8316264,-0.358,0.186,0.737,-10.780,108.360,-29.540,69.000
1734600923.8326323,-0.344,0.071,0.755,-36.260,131.180,-33.460,67.000
1734600923.8346782,-0.344,0.102,0.812,-48.090,145.110,-34.440,69.000
1734600923.8361902,-0.368,0.182,0.790,-50.890,163.660,-38.920,74.000
1734600923.8929105,-0.391,0.229,0.916,-29.050,190.820,-41.440,69.000
1734600923.893912,-0.647,0.344,1.053,96.180,213.430,-87.990,56.000
1734600923.8970025,-0.722,0.335,1.072,98.840,209.440,-92.400,63.000
1734600924.0131536,-0.983,0.420,0.960,91.700,200.970,-97.300,70.000
1734600924.1926012,-1.109,0.314,0.827,78.260,183.680,-94.360,65.000
1734600924.1938868,-1.082,0.312,0.746,77.490,175.210,-87.640,69.000
1734600924.1948924,-1.205,0.205,0.665,62.230,157.780,-75.040,73.000
1734600924.2518194,-1.082,0.126,0.514,19.880,131.320,-55.650,69.000
1734600924.2528198,-0.896,0.088,0.333,-4.970,80.220,-27.650,64.000
1734600924.2549005,-0.968,0.075,0.370,-10.990,-74.690,31.920,55.000
1734600924.2559056,-0.990,0.100,0.397,-17.220,-79.240,35.420,63.000
1734600924.491754,-0.936,0.233,0.445,-14.140,-87.080,37.030,69.000
1734600924.4937642,-0.938,0.238,0.561,-14.630,-92.190,43.120,63.000
1734600924.4953809,-0.974,0.198,0.568,-21.630,-91.490,43.400,67.000
1734600924.5523798,-0.873,0.171,0.528,-31.640,-91.420,46.060,73.000
1734600924.5533786,-0.809,0.228,0.522,-19.670,-84.770,40.600,69.000
1734600924.55477,-1.172,0.081,0.356,-9.590,35.840,-13.510,56.000
1734600924.5564177,-1.128,0.129,0.367,-5.880,38.850,-9.660,62.000
1734600924.6143858,-1.012,0.036,0.395,-11.970,37.870,3.080,71.000
1734600924.6712918,-1.076,0.008,0.387,-35.070,35.000,8.260,67.000
1734600924.673356,-1.032,0.064,0.378,-45.430,33.390,11.270,69.000
1734600924.673356,-0.945,0.234,0.299,-24.430,22.120,1.610,73.000
1734600924.6757731,-0.947,0.244,0.313,-13.650,18.130,-2.240,73.000
1734600924.7326715,-0.949,0.206,0.352,3.430,14.910,-6.860,75.000
1734600924.7336688,-0.965,0.160,0.357,-8.890,13.720,-1.400,64.000
1734600924.7356684,-0.953,0.201,0.347,-9.170,13.230,-0.420,68.000
1734600924.7914903,-0.942,0.236,0.350,0.280,11.480,-1.050,72.000
1734600924.7935812,-0.930,0.159,0.402,6.650,9.450,-3.290,64.000
1734600924.7949255,-0.929,0.137,0.405,4.900,9.520,-3.290,69.000
