ts_receiver,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,EMG
1734657960.2084892,-0.360,0.134,-0.919,-33.810,-46.410,-10.500,72.000
1734657960.2689424,-0.463,0.132,-0.802,-2.450,-42.980,-8.680,68.000
1734657960.4474573,-0.500,0.167,-0.704,4.200,-8.750,2.590,67.000
1734657960.449464,-0.554,0.144,-0.738,5.880,4.480,2.100,71.000
1734657960.7475426,-0.577,0.194,-0.758,-1.610,3.850,-1.190,71.000
1734657960.9294522,-0.585,0.188,-0.789,4.620,-2.030,-4.900,72.000
1734657961.2281106,-0.616,0.183,-0.842,-1.400,-7.560,-9.450,70.000
1734657961.2880592,-0.597,0.171,-0.750,-21.000,-33.390,-18.410,68.000
1734657961.707904,-0.626,0.082,-0.732,-13.860,-27.790,-24.920,71.000
1734657961.827897,-0.615,0.151,-0.713,14.770,-28.420,-28.980,67.000
1734657962.007938,-0.744,0.040,-0.577,-6.160,-11.760,4.410,67.000
1734657962.1296048,-0.751,0.104,-0.775,1.820,33.530,15.540,68.000
1734657962.3078365,-0.697,0.149,-0.737,8.820,21.420,14.770,71.000
1734657962.6076605,-0.545,0.207,-0.800,16.870,38.570,9.730,68.000
1734657962.7276533,-0.467,0.145,-0.852,16.520,31.920,2.800,68.000
1734657962.7878668,-0.375,0.162,-0.890,6.440,22.610,14.000,68.000
1734657962.8478878,-0.298,0.175,-0.865,20.230,34.370,12.670,68.000
1734657962.8488228,-0.168,0.119,-0.955,8.470,41.720,14.210,67.000
1734657962.9089568,0.021,0.016,-0.938,14.490,44.170,13.790,67.000
1734657962.968117,0.141,-0.005,-0.933,15.750,52.360,11.410,67.000
1734657963.0281188,0.218,0.022,-0.935,8.120,53.480,12.320,70.000
1734657963.0291188,0.258,-0.014,-0.926,7.210,52.920,12.110,72.000
1734657963.1491075,0.309,0.000,-0.951,3.080,48.160,12.880,66.000
1734657963.2081075,0.305,-0.009,-0.939,1.540,45.710,11.760,73.000
1734657963.2690141,0.307,-0.051,-0.945,14.840,41.720,9.380,76.000
1734657963.3882604,0.383,0.004,-0.892,5.250,38.080,10.780,72.000
1734657963.5095148,0.381,-0.057,-0.891,6.020,33.880,11.130,72.000
1734657963.6886199,0.463,-0.032,-0.824,3.920,37.030,10.920,71.000
1734657963.929045,0.486,-0.043,-0.809,-2.170,41.580,12.110,70.000
1734657964.1084557,0.596,-0.052,-0.784,3.920,43.610,11.830,71.000
1734657964.2883072,0.596,-0.077,-0.747,-4.900,35.980,9.450,69.000
1734657964.347887,0.664,-0.059,-0.682,1.540,36.470,9.100,68.000
1734657964.3499045,0.722,-0.114,-0.620,-1.470,29.960,11.410,69.000
1734657964.4079547,0.801,-0.076,-0.520,-10.500,35.770,11.970,68.000
1734657964.5288823,0.829,-0.139,-0.473,0.000,22.610,5.460,67.000
1734657964.5877578,0.910,-0.128,-0.347,-8.540,32.830,4.970,68.000
1734657964.8879976,0.913,-0.165,-0.336,15.050,29.330,0.840,71.000
1734657964.8889968,0.940,-0.153,-0.280,24.850,19.810,-1.680,67.000
1734657965.0090854,0.892,-0.206,-0.365,6.160,7.770,-1.470,78.000
1734657965.2478254,0.938,-0.123,-0.290,20.510,2.520,-3.500,69.000
