ts_receiver,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,EMG
1734657974.9767833,0.953,-0.012,0.313,-15.890,-22.400,12.250,238.000
1734657975.0305712,0.955,-0.062,0.324,-14.560,-20.230,8.540,226.000
1734657975.1517181,1.000,-0.120,0.299,-13.160,-18.900,5.740,126.000
1734657975.152725,0.963,-0.128,0.300,-10.850,-18.900,5.880,191.000
1734657975.1537247,0.984,-0.126,0.299,-11.340,-19.320,7.560,217.000
1734657975.1547508,0.967,-0.089,0.314,-12.530,-19.530,8.190,0.000
1734657975.2115023,0.958,-0.110,0.284,-4.970,-21.420,11.900,51.000
1734657975.2115023,0.941,-0.142,0.269,-8.190,-17.290,9.100,241.000
1734657975.2143028,0.946,-0.139,0.264,-7.490,-17.780,10.080,25.000
1734657975.2712817,0.940,-0.143,0.265,-6.370,-17.150,9.660,39.000
1734657975.2723012,0.973,-0.172,0.228,-5.110,-14.490,7.490,177.000
1734657975.274284,0.961,-0.172,0.227,-5.250,-14.840,7.700,147.000
1734657975.3915575,0.976,-0.179,0.231,-1.820,-14.700,9.170,202.000
1734657975.3928785,0.959,-0.158,0.223,2.240,-17.010,12.530,96.000
1734657975.3938859,0.966,-0.123,0.225,0.140,-16.450,10.430,4.000
1734657975.3958855,0.973,-0.144,0.225,1.890,-14.980,9.590,0.000
1734657975.510011,0.990,-0.132,0.229,0.770,-13.930,8.820,29.000
1734657975.5109565,0.976,0.156,0.301,5.530,-13.650,9.940,137.000
1734657975.512957,0.980,-0.120,0.235,-1.400,-12.810,7.420,130.000
1734657975.5137072,0.959,-0.126,0.239,-5.180,-11.270,4.620,99.000
1734657975.631085,0.963,-0.145,0.231,-2.870,-11.130,3.850,0.000
1734657975.6907618,0.969,-0.129,0.189,-3.500,-8.120,0.770,180.000
1734657975.692761,0.973,-0.133,0.189,-4.480,-8.260,-0.140,120.000
1734657975.6937616,0.974,-0.154,0.204,-1.190,-10.780,0.910,175.000
1734657975.694761,0.976,-0.148,0.171,-3.710,-11.130,1.890,0.000
1734657975.7514431,0.986,-0.192,0.175,-5.320,-5.600,-1.190,150.000
1734657975.753449,0.953,-0.189,0.186,-0.280,-10.710,1.890,110.000
1734657975.753906,0.955,-0.180,0.183,1.330,-12.110,2.520,10.000
1734657975.8693507,0.954,-0.204,0.169,2.310,-10.080,1.820,105.000
1734657975.8705742,0.967,-0.202,0.169,3.360,-8.680,1.750,104.000
1734657975.871942,0.965,-0.211,0.163,3.500,-8.190,2.030,0.000
1734657975.8743715,0.966,-0.218,0.139,9.170,-9.100,3.920,113.000
1734657975.930977,0.962,-0.197,0.160,11.900,-13.580,4.690,0.000
1734657975.9319782,0.987,-0.199,0.134,1.190,-4.620,4.830,23.000
1734657975.933977,0.986,-0.206,0.147,1.470,-4.970,5.460,31.000
1734657975.9903412,0.978,-0.210,0.145,10.500,-9.450,6.790,10.000
1734657975.9925106,0.983,-0.193,0.139,8.470,-6.860,5.460,88.000
1734657975.9936535,0.994,-0.184,0.132,7.630,-4.830,4.410,0.000
1734657976.051302,0.990,-0.169,0.153,5.180,-2.590,3.500,30.000
1734657976.0533013,0.979,-0.177,0.173,8.400,-7.560,4.830,91.000
1734657976.0533013,0.964,-0.170,0.176,8.400,-9.660,4.340,0.000
1734657976.1113703,0.979,-0.127,0.184,4.270,-5.460,1.120,14.000
1734657976.112371,1.002,-0.135,0.144,-5.670,8.680,-3.780,70.000
1734657976.113372,0.990,-0.149,0.136,-7.980,9.100,-3.920,30.000
1734657976.171107,0.977,-0.210,0.179,-0.700,2.870,-2.800,0.000
1734657976.1721563,0.947,-0.214,0.161,14.630,-6.580,-1.330,0.000
1734657976.1744435,0.959,-0.215,0.150,17.570,-6.720,-1.890,0.000
1734657976.2313561,0.978,-0.170,0.142,8.540,0.910,-5.740,8.000
1734657976.233356,0.980,-0.185,0.152,-6.720,9.030,-5.390,74.000
1734657976.2344027,0.974,-0.202,0.159,-3.780,6.440,-2.800,23.000
1734657976.291415,0.954,-0.219,0.172,2.660,0.560,-0.070,22.000
1734657976.292357,0.970,-0.180,0.154,6.020,-0.420,-2.030,130.000
1734657976.2944136,0.980,-0.171,0.149,3.290,3.780,-3.990,18.000
1734657976.3506572,0.970,-0.178,0.151,-4.270,9.520,-6.300,54.000
1734657976.3527157,0.943,-0.196,0.193,8.610,1.050,-3.150,61.000
1734657976.3536694,0.950,-0.209,0.189,15.260,-2.240,-2.520,22.000
1734657976.4116704,0.989,-0.197,0.143,17.360,-1.260,-3.640,31.000
1734657976.4126751,0.989,-0.144,0.141,2.870,4.900,-7.000,49.000
1734657976.413676,0.989,-0.149,0.141,0.560,6.160,-6.720,17.000
1734657976.4718094,0.962,-0.152,0.153,-2.310,4.620,-7.070,0.000
1734657976.472818,0.962,-0.170,0.163,2.240,-2.800,-5.950,66.000
1734657976.4734092,0.976,-0.156,0.176,1.120,-0.560,-7.070,7.000
1734657976.5319965,0.980,-0.151,0.169,-4.200,2.450,-8.610,0.000
1734657976.5330029,0.989,-0.163,0.177,-4.410,4.060,-10.290,67.000
1734657976.5340033,0.987,-0.156,0.177,-6.510,3.710,-10.430,6.000
1734657976.5911484,0.980,-0.151,0.190,-2.590,-1.050,-8.260,19.000
1734657976.592194,0.980,-0.165,0.187,-6.790,0.350,-10.570,68.000
1734657976.594181,0.976,-0.166,0.193,-7.980,3.640,-11.900,0.000
1734657976.6508803,0.962,-0.169,0.235,-7.000,6.790,-12.530,20.000
1734657976.6518817,0.966,-0.167,0.226,-1.960,2.310,-11.200,81.000
1734657976.6539123,0.968,-0.170,0.231,-2.660,1.470,-11.410,28.000
1734657976.7118523,0.958,-0.224,0.185,5.040,1.750,-9.310,17.000
1734657976.7118523,0.987,-0.168,0.205,0.070,8.750,-9.590,68.000
1734657976.7133677,0.981,-0.164,0.209,0.560,9.660,-11.130,19.000
1734657976.7714212,0.974,-0.157,0.224,5.250,7.630,-10.080,22.000
1734657976.772419,0.982,-0.124,0.260,5.180,2.450,-9.100,77.000
1734657976.7734184,0.995,-0.142,0.281,6.790,3.850,-9.520,0.000
1734657976.832059,0.959,-0.133,0.295,12.390,6.860,-10.150,27.000
1734657976.832059,0.962,-0.164,0.294,8.750,14.280,-18.900,62.000
1734657976.8330693,0.931,-0.256,0.205,13.370,18.200,-20.510,12.000
1734657976.8913398,0.989,-0.146,0.192,18.830,17.500,-14.210,11.000
1734657976.8923428,0.991,-0.056,0.180,23.940,13.020,-9.380,103.000
1734657976.8937216,0.997,-0.031,0.197,20.370,11.480,-9.940,22.000
1734657977.0109875,1.011,-0.018,0.216,7.280,13.300,-13.230,8.000
1734657977.012042,0.982,-0.053,0.287,2.520,19.250,-15.680,178.000
1734657977.013259,0.976,-0.068,0.300,5.670,19.460,-15.190,27.000
1734657977.014698,0.968,-0.074,0.296,3.430,18.200,-13.300,4.000
1734657977.0719247,0.952,-0.010,0.322,-1.470,23.100,-11.340,26.000
1734657977.073089,0.918,-0.130,0.313,-6.580,33.530,-19.740,90.000
1734657977.0740962,0.900,-0.120,0.301,-3.220,27.930,-18.200,69.000
1734657977.1309001,0.946,-0.106,0.275,8.960,13.160,-12.460,210.000
1734657977.1319008,0.953,-0.032,0.255,11.900,5.110,-4.760,237.000
1734657977.1342747,0.980,-0.003,0.274,7.140,6.790,-4.130,3.000
1734657977.1912825,0.952,0.002,0.316,-5.250,11.690,-8.750,26.000
1734657977.192336,0.992,-0.045,0.306,-11.690,18.200,-13.020,299.000
1734657977.1942964,0.956,-0.061,0.322,-15.330,20.370,-15.610,0.000
1734657977.2503383,0.964,-0.069,0.327,-9.660,17.080,-14.210,267.000
1734657977.2517247,0.996,-0.085,0.323,-5.810,16.240,-7.910,293.000
1734657977.25383,0.997,-0.055,0.350,-7.420,16.660,-8.400,7.000
1734657977.3103018,0.941,-0.001,0.322,-2.940,31.290,-7.350,282.000
1734657977.311621,0.918,0.047,0.339,-6.370,36.190,-8.680,256.000
1734657977.313626,0.862,0.012,0.375,-11.340,31.920,-7.420,7.000
1734657977.371434,0.880,-0.026,0.359,-9.310,18.270,-6.090,250.000
1734657977.3734334,0.871,-0.040,0.385,-7.840,10.150,-10.920,192.000
1734657977.3744333,0.902,-0.050,0.382,-6.370,9.170,-13.090,0.000
1734657977.431804,0.918,-0.081,0.437,3.710,5.320,-13.510,202.000
1734657977.4328027,0.900,-0.071,0.384,0.560,-1.820,-9.170,211.000
1734657977.5502427,0.892,-0.055,0.372,1.120,-6.230,-7.000,0.000
1734657977.6114957,0.946,0.009,0.423,9.030,-13.020,-3.850,251.000
1734657977.612496,0.924,0.047,0.404,4.690,-15.260,-6.790,236.000
1734657977.613493,0.921,0.023,0.425,-5.180,-9.730,-11.200,0.000
1734657977.6154945,0.946,0.100,0.436,-4.550,-3.710,-10.430,24.000
1734657977.6716993,0.920,-0.061,0.435,3.150,-10.920,3.080,39.000
1734657977.6727066,0.936,0.003,0.294,-5.740,-9.870,-10.500,236.000
1734657977.6737587,0.977,0.006,0.310,-1.470,-10.010,-8.330,28.000
1734657977.731713,0.952,0.028,0.379,-8.890,-10.780,-5.530,18.000
1734657977.732642,0.938,-0.006,0.423,-9.030,-12.110,0.490,145.000
1734657977.7337534,0.937,-0.003,0.405,-5.530,-12.320,0.420,1.000
1734657977.7908266,0.907,0.026,0.388,0.350,-10.640,-1.190,199.000
1734657977.7916856,0.903,0.023,0.407,4.900,-9.730,-4.620,215.000
1734657977.7932863,0.917,0.027,0.401,6.650,-9.240,-4.690,13.000
1734657977.8516405,0.928,0.036,0.417,9.310,-7.630,-4.060,24.000
1734657977.853974,0.922,0.086,0.379,8.890,-6.160,-1.470,248.000
1734657977.853974,0.919,0.094,0.414,7.000,-7.280,-1.960,27.000
1734657977.9113605,0.933,0.076,0.394,0.070,-6.160,-4.690,226.000
1734657977.9123647,0.918,0.079,0.388,0.350,-4.130,-5.460,176.000
1734657977.9133658,0.938,0.078,0.404,-0.840,-2.590,-6.160,51.000
1734657978.0309093,0.952,0.073,0.380,-1.960,-0.070,-6.790,107.000
1734657978.0319111,0.915,0.051,0.353,-3.010,-0.070,-7.210,120.000
1734657978.0339098,0.917,0.035,0.387,-2.310,0.210,-6.510,0.000
1734657978.034911,0.941,0.067,0.386,4.340,0.210,-4.130,212.000
1734657978.0919518,0.948,0.079,0.380,4.340,2.100,-4.900,231.000
1734657978.0929515,0.937,0.066,0.372,3.850,2.170,-2.380,13.000
1734657978.0939507,0.951,0.068,0.363,2.870,2.800,-2.730,30.000
1734657978.151984,0.937,0.080,0.369,-2.800,2.520,-4.130,22.000
1734657978.151984,0.937,0.061,0.363,-6.300,1.750,-5.950,27.000
1734657978.1532965,0.946,0.064,0.355,-5.460,1.680,-4.900,27.000
1734657978.2116709,0.936,0.053,0.392,-7.770,1.470,-3.640,25.000
1734657978.212678,0.933,0.053,0.365,-3.640,1.400,-2.240,31.000
1734657978.2700775,0.934,0.064,0.377,-1.190,1.470,-1.890,30.000
1734657978.2710834,0.929,0.076,0.416,-1.750,2.590,-0.980,24.000
1734657978.2721558,0.932,0.074,0.381,1.680,4.900,-0.350,87.000
1734657978.2737372,0.935,0.087,0.374,2.940,5.040,-0.840,0.000
1734657978.3316822,0.945,0.101,0.357,2.380,4.620,-1.330,214.000
1734657978.332687,0.941,0.096,0.354,-2.240,4.130,-2.170,188.000
1734657978.3336875,0.939,0.084,0.369,-4.900,4.970,-3.570,37.000
1734657978.3917365,0.921,0.062,0.410,-7.420,4.760,-2.730,66.000
1734657978.3917365,0.951,0.036,0.403,-3.360,7.070,0.770,140.000
1734657978.3938572,0.929,0.018,0.395,-3.570,4.970,0.000,18.000
1734657978.5120358,0.926,-0.017,0.375,-0.280,2.170,0.910,177.000
1734657978.5120358,0.900,0.023,0.404,-1.680,0.910,4.550,213.000
1734657978.5140405,0.888,0.039,0.436,-5.600,0.280,5.880,5.000
1734657978.5140405,0.880,0.068,0.508,-16.800,0.000,4.970,28.000
1734657978.571514,0.966,0.072,0.418,8.890,13.580,-2.030,29.000
1734657978.5725827,0.922,-0.011,0.324,8.050,-8.470,5.180,136.000
1734657978.5736156,0.913,0.013,0.321,3.290,-11.200,6.090,17.000
1734657978.6323586,0.898,0.038,0.350,-7.070,-19.530,5.040,165.000
1734657978.6323586,0.887,0.032,0.431,-9.520,-25.060,5.880,189.000
1734657978.6343634,0.897,0.049,0.425,-8.540,-25.480,6.510,39.000
1734657978.6920724,0.956,0.033,0.457,-9.660,-19.320,7.420,41.000
1734657978.6920724,0.933,0.021,0.455,-14.420,-14.980,7.630,284.000
1734657978.6940777,0.942,0.036,0.467,-13.160,-13.510,6.440,30.000
1734657978.7517664,0.940,0.076,0.444,-11.060,-13.790,3.850,11.000
1734657978.7530787,0.966,0.055,0.417,-13.650,-3.640,2.660,156.000
1734657978.7540848,0.969,0.028,0.391,-7.980,-1.260,2.520,16.000
1734657978.8102381,0.936,0.024,0.387,-2.310,1.610,5.670,4.000
1734657978.8114905,0.914,0.024,0.420,5.320,-4.060,8.400,38.000
1734657978.8133266,0.904,0.030,0.427,4.900,-6.650,8.680,20.000
1734657978.8713565,0.919,0.038,0.447,4.130,-8.680,7.630,26.000
1734657978.8723557,0.971,0.000,0.429,2.380,0.910,1.260,0.000
1734657978.8736598,0.938,0.013,0.400,2.450,3.220,1.680,42.000
1734657978.99203,0.905,0.020,0.361,4.200,1.470,4.340,59.000
1734657979.0521903,0.919,-0.017,0.366,0.420,1.610,8.400,19.000
1734657979.05319,0.923,-0.002,0.356,-2.310,-0.490,8.960,22.000
1734657979.05319,0.951,-0.030,0.360,0.140,-4.690,10.710,40.000
1734657979.0551918,0.897,-0.019,0.299,-13.580,-9.940,6.790,9.000
1734657979.111974,0.895,-0.055,0.319,-9.730,-20.020,9.870,241.000
1734657979.111974,0.945,-0.041,0.311,-12.950,-19.950,11.550,266.000
1734657979.1140373,0.956,-0.046,0.316,-13.510,-21.000,14.210,0.000
1734657979.1717272,0.956,-0.088,0.313,-11.690,-22.890,13.790,305.000
1734657979.1727269,0.951,-0.088,0.319,-11.760,-23.590,13.370,147.000
1734657979.1737282,0.958,-0.106,0.313,-8.820,-24.360,12.600,6.000
1734657979.2315145,0.965,-0.076,0.309,-4.900,-27.440,14.840,0.000
1734657979.232522,0.993,-0.060,0.311,-6.090,-25.550,14.420,0.000
1734657979.2345226,0.962,-0.068,0.314,-7.420,-26.530,13.090,63.000
1734657979.2911437,0.991,-0.078,0.317,-8.400,-23.800,12.040,26.000
1734657979.2923586,0.974,-0.081,0.319,-9.450,-22.960,13.300,0.000
1734657979.4105873,0.942,-0.096,0.305,-9.450,-22.120,13.440,2.000
1734657979.4105873,0.959,-0.109,0.307,-6.860,-23.170,13.300,0.000
1734657979.4128268,0.983,-0.100,0.299,-8.050,-17.360,9.590,142.000
1734657979.4138272,0.958,-0.080,0.267,-4.970,-20.860,12.180,10.000
1734657979.4715717,0.946,-0.098,0.252,-6.510,-19.810,10.220,134.000
1734657979.4725058,0.978,-0.090,0.218,-2.870,-20.930,7.980,132.000
1734657979.4735062,0.984,-0.091,0.220,-7.000,-20.720,6.440,63.000
1734657979.5313098,0.979,-0.081,0.221,-9.240,-23.870,17.780,48.000
1734657979.5323315,0.985,-0.101,0.219,-17.640,-19.600,5.740,221.000
1734657979.5343373,0.992,-0.121,0.207,-19.530,-19.670,5.810,38.000
1734657979.59062,0.962,-0.135,0.228,-28.140,-14.000,5.110,190.000
1734657979.5926263,0.970,-0.178,0.211,-25.480,-12.670,5.740,37.000
1734657979.5936766,0.963,-0.195,0.220,-25.550,-10.010,4.410,0.000
1734657979.7105663,0.948,-0.221,0.186,-19.250,-12.530,5.180,0.000
1734657979.711677,0.958,-0.232,0.178,-3.920,-18.270,7.280,31.000
1734657979.7138827,0.947,-0.226,0.164,-2.310,-18.970,8.400,41.000
1734657979.7147515,0.971,-0.223,0.168,0.700,-18.830,10.500,16.000
1734657979.770115,0.967,-0.197,0.130,-0.280,-15.260,9.870,0.000
1734657979.772511,0.988,-0.149,0.158,-11.130,-15.680,15.680,214.000
1734657979.7742066,0.991,-0.171,0.142,-10.780,-13.860,11.480,100.000
1734657979.8309855,0.982,-0.170,0.133,-12.180,-9.940,8.890,151.000
1734657979.8319848,0.980,-0.186,0.155,-8.470,-11.200,6.230,0.000
1734657979.8333187,0.982,-0.183,0.155,-6.720,-12.460,5.530,46.000
1734657979.8908503,0.971,-0.183,0.123,-5.600,-12.040,5.600,7.000
1734657979.8928201,0.959,-0.182,0.143,-4.620,-14.770,6.720,0.000
1734657979.894851,0.956,-0.188,0.156,-2.660,-15.050,6.020,0.000
1734657980.0142345,0.979,-0.187,0.142,-2.520,-15.470,6.930,44.000
1734657980.015397,0.984,-0.151,0.155,-8.260,-12.670,8.190,180.000
1734657980.070445,0.977,-0.154,0.155,-8.680,-14.700,8.120,0.000
1734657980.0717154,0.995,-0.175,0.119,-10.570,-8.890,3.570,11.000
1734657980.0739298,0.976,-0.226,0.126,-10.220,-3.920,1.050,29.000
1734657980.1904483,0.946,-0.270,0.092,4.060,-6.790,5.670,30.000
1734657980.1919365,0.962,-0.264,0.068,3.570,-4.900,5.250,238.000
1734657980.192901,0.962,-0.237,0.072,2.380,-4.130,5.040,0.000
1734657980.1939068,0.964,-0.148,0.076,3.990,-9.450,10.360,79.000
1734657980.2517083,0.969,-0.146,0.077,-14.210,-9.940,10.080,52.000
1734657980.254443,0.944,-0.263,0.051,-16.100,1.820,-1.050,169.000
1734657980.254443,0.931,-0.251,0.075,-8.330,-4.550,-0.910,0.000
1734657980.3106813,0.966,-0.270,0.069,4.200,-14.560,-1.470,0.000
1734657980.3137426,0.965,-0.258,0.022,3.290,-12.040,-0.140,193.000
1734657980.315845,0.965,-0.259,0.024,-1.400,-9.590,-1.190,40.000
1734657980.37192,0.951,-0.264,0.051,-3.220,-8.330,-0.350,4.000
1734657980.3729274,0.950,-0.285,0.012,1.540,-18.060,12.530,167.000
1734657980.3739269,0.966,-0.203,0.025,-4.130,-15.260,6.160,0.000
1734657980.4314566,0.969,-0.222,0.016,-10.640,-4.620,5.180,0.000
1734657980.4324563,0.983,-0.270,0.039,-6.580,-9.940,2.170,196.000
1734657980.4334543,0.988,-0.282,0.055,-1.960,-11.480,2.100,0.000
1734657980.4916773,0.972,-0.303,0.028,2.030,-10.640,2.730,41.000
1734657980.4930737,0.978,-0.261,0.055,6.020,-7.140,1.470,254.000
1734657980.4940796,0.987,-0.253,0.044,4.760,-6.720,1.050,40.000
1734657980.5518296,0.977,-0.274,0.044,5.390,-7.420,2.100,0.000
1734657980.5527172,0.953,-0.415,0.054,31.010,-4.900,-5.110,0.000
1734657980.6113026,0.944,-0.241,0.045,7.700,-10.010,3.010,0.000
1734657980.6703393,0.967,-0.276,0.027,7.700,-10.990,6.930,6.000
1734657980.6715066,0.945,-0.248,0.020,5.810,-0.910,2.940,139.000
1734657980.672515,0.936,-0.232,0.041,8.540,-7.070,3.500,0.000
1734657980.6745124,0.999,-0.260,0.029,6.160,-5.390,2.170,57.000
1734657980.731753,0.976,-0.222,0.051,6.720,-7.490,2.520,21.000
1734657980.731753,0.953,-0.225,0.045,3.850,-0.560,-1.470,111.000
1734657980.7337546,0.976,-0.239,0.058,3.430,-0.420,-2.240,17.000
1734657980.7914026,0.974,-0.248,0.045,4.900,0.000,-2.870,0.000
1734657980.7924604,0.957,-0.247,0.051,7.560,-3.220,-2.170,0.000
1734657980.7933192,0.950,-0.240,0.052,8.610,-4.410,-2.660,0.000
1734657980.9111953,0.959,-0.219,0.040,4.270,-0.630,-3.990,24.000
1734657980.9122014,0.970,-0.245,0.026,-1.120,5.180,-5.320,148.000
1734657980.9132965,0.941,-0.244,0.027,0.000,5.390,-5.250,47.000
1734657980.9161253,0.956,-0.263,0.033,3.570,2.730,-5.110,35.000
1734657981.0337255,0.972,-0.266,0.056,1.260,1.330,-2.940,31.000
1734657981.0337255,0.976,-0.258,0.026,2.730,2.450,-2.100,153.000
1734657981.0345597,0.978,-0.250,0.036,1.610,5.250,-3.080,11.000
1734657981.0345597,0.949,-0.129,0.070,6.650,0.070,-2.870,0.000
1734657981.151131,0.964,-0.231,0.059,0.980,-3.150,-2.660,0.000
1734657981.15213,0.992,-0.267,0.064,-7.980,11.620,-6.650,0.000
1734657981.1533668,0.980,-0.257,0.074,-7.560,10.150,-5.880,0.000
1734657981.2113519,0.940,-0.221,0.110,2.450,-0.700,-3.640,0.000
1734657981.2123518,0.942,-0.270,0.082,2.870,8.820,-6.020,0.000
1734657981.213621,0.951,-0.252,0.074,6.160,5.740,-2.940,19.000
1734657981.2702436,0.954,-0.231,0.088,2.170,2.030,-2.030,20.000
1734657981.2712483,0.967,-0.265,0.079,-0.210,8.540,-2.100,0.000
1734657981.274362,0.984,-0.237,0.072,-2.590,9.240,-7.140,25.000
1734657981.3897302,0.959,-0.210,0.072,10.990,6.160,-3.080,28.000
1734657981.3907282,0.991,-0.188,0.049,8.960,0.280,-2.520,184.000
1734657981.3921127,0.982,-0.166,0.060,6.440,-1.470,-2.100,29.000
1734657981.3944812,0.994,-0.176,0.065,1.470,-0.490,-3.990,25.000
1734657981.451295,0.984,-0.160,0.086,-12.810,9.800,-9.310,5.000
1734657981.5099406,0.971,-0.248,0.126,-9.730,7.280,-9.940,104.000
1734657981.5109413,0.962,-0.248,0.126,-8.680,6.790,-10.010,0.000
1734657981.5129414,0.981,-0.253,0.131,-2.170,6.160,-11.410,1.000
1734657981.514413,0.976,-0.245,0.115,3.360,12.390,-12.250,0.000
1734657981.5718126,0.975,-0.216,0.180,5.250,4.970,-9.030,9.000
1734657981.5728104,0.975,-0.221,0.155,1.470,6.300,-7.000,88.000
1734657981.5738857,0.979,-0.230,0.162,-2.100,10.710,-7.770,10.000
1734657981.6304758,0.974,-0.194,0.134,-2.450,19.180,-9.590,0.000
1734657981.6315365,0.943,-0.206,0.136,4.620,10.850,-9.310,160.000
1734657981.6334796,0.956,-0.204,0.156,8.190,7.770,-8.540,19.000
